ratio,theta_post,DeltaV_post,Value_High_post,Value_Low_post
3.7,0.25,1.4723896795683695,1.7727786935785805,0.3003890140102109
3.7,0.30000000000000004,1.5202743848248899,1.7916219848748447,0.27134760004995606
3.7,0.35000000000000003,1.5566851890465534,1.7976557126230044,0.24097052357645152
3.7,0.4,1.597863092422909,1.8139862249833314,0.2161231325604224
3.7,0.45,1.5902765109059802,1.7959498528570426,0.20567334195106163
3.7,0.5,1.6301050467731628,1.8130077592041005,0.18290271243093906
3.7,0.55,1.6561251620176631,1.8114891734567926,0.15536401143913015
3.7,0.6000000000000001,1.676499354558959,1.814227610812218,0.13772825625326
3.7,0.65,1.7012899679343327,1.8185356343987629,0.11724566646442944
3.7,0.7000000000000001,1.7049470613015,1.8133285501495215,0.10838148884802216
3.7,0.75,1.730901592990762,1.823458722398709,0.09255712940794746
3.7,0.8,1.7326661475186884,1.8209969813970133,0.0883308338783244
3.7,0.8500000000000001,1.7568825405028332,1.8224440465889278,0.06556150608609437
3.7,0.9,1.8025355398782164,1.8436375168485388,0.04110197697032222
3.7,0.9500000000000001,1.806083358181627,1.8435385204380517,0.037455162256424084
3.7,1.0,1.778963045456742,1.8500000000000008,0.07103695454325788
3.85,0.0,1.3940341531423182,1.8940341531423186,0.4999999999999999
3.85,0.05,1.3728952237590049,1.8298547618577985,0.4569595380987936
3.85,0.1,1.4107208644938294,1.821456040302032,0.41073517580820174
3.85,0.15000000000000002,1.4408117723571612,1.8190793022361091,0.3782675298789479
3.85,0.2,1.4812062925111702,1.8237198935558687,0.3425136010446996
3.85,0.25,1.5442590860647984,1.8446481000750097,0.3003890140102109
3.85,0.30000000000000004,1.5929077085360317,1.8642553085859883,0.27134760004995606
3.85,0.35000000000000003,1.6295631233420806,1.8705336469185319,0.24097052357645152
3.85,0.4,1.6714030745168285,1.8875262070772507,0.2161231325604224
3.85,0.45,1.6630852887245093,1.8687586306755715,0.20567334195106163
3.85,0.5,1.703605361335491,1.8865080737664293,0.18290271243093906
3.85,0.55,1.7295639122929387,1.8849279237320686,0.15536401143913015
3.85,0.6000000000000001,1.7500491225648596,1.8877773788181187,0.13772825625326
3.85,0.65,1.7750143855450926,1.892260052009523,0.11724566646442944
3.85,0.7000000000000001,1.7784603809021562,1.8868418697501785,0.10838148884802216
3.85,0.75,1.8048255952501695,1.8973827246581159,0.09255712940794746
3.85,0.8,1.8064903494672155,1.894821183345541,0.0883308338783244
3.85,0.8500000000000001,1.830765407256439,1.8963269133425336,0.06556150608609437
3.85,0.9,1.877277601372078,1.918379578342399,0.04110197697032222
3.85,0.9500000000000001,1.8808214063074942,1.9182765685639187,0.037455162256424084
3.85,1.0,1.8539630454567437,1.9250000000000014,0.07103695454325788
4.0,0.0,1.4678276915764352,1.9678276915764357,0.4999999999999999
4.0,0.05,1.4441882664287886,1.9011478045275827,0.4569595380987936
4.0,0.1,1.4816866842458578,1.8924218600540592,0.41073517580820174
4.0,0.15000000000000002,1.5116849919248014,1.8899525218037492,0.3782675298789479
4.0,0.2,1.5522603886358413,1.8947739896805416,0.3425136010446996
4.0,0.25,1.6161284925612276,1.9165175065714384,0.3003890140102109
4.0,0.30000000000000004,1.6655410322471738,1.9368886322971306,0.27134760004995606
4.0,0.35000000000000003,1.7024410576376074,1.9434115812140582,0.24097052357645152
4.0,0.4,1.744943056610747,1.9610661891711696,0.2161231325604224
4.0,0.45,1.735894066543039,1.941567408494101,0.20567334195106163
4.0,0.5,1.7771056758978188,1.960008388328759,0.18290271243093906
4.0,0.55,1.803002662568214,1.9583666740073444,0.15536401143913015
4.0,0.6000000000000001,1.8235988905707596,1.961327146824019,0.13772825625326
4.0,0.65,1.8487388031558534,1.9659844696202833,0.11724566646442944
4.0,0.7000000000000001,1.8519737005028134,1.9603551893508353,0.10838148884802216
4.0,0.75,1.8787495975095758,1.9713067269175248,0.09255712940794746
4.0,0.8,1.880314551415743,1.9686453852940677,0.0883308338783244
4.0,0.8500000000000001,1.9046482740100434,1.9702097800961382,0.06556150608609437
4.0,0.9,1.9520196628659359,1.993121639836258,0.04110197697032222
4.0,0.9500000000000001,1.9555594544333623,1.9930146166897849,0.037455162256424084
4.0,1.0,1.9289630454567408,1.9999999999999996,0.07103695454325788
