theta,gamma,delta_v
1.3333333333333333,0.6666666666666666,0.6758140324250773
1.3333333333333333,0.7777777777777777,0.6919881645761682
1.3333333333333333,0.8888888888888888,0.7304121876015401
1.3333333333333333,1.0,0.7427191244204423
1.435897435897436,0.0,0.3026390768092374
1.435897435897436,0.1111111111111111,0.44446939568230814
1.435897435897436,0.2222222222222222,0.5285232114554586
1.435897435897436,0.3333333333333333,0.6179883343372662
1.435897435897436,0.4444444444444444,0.6329901703243523
1.435897435897436,0.5555555555555556,0.6833459089807579
1.435897435897436,0.6666666666666666,0.6919943403622622
1.435897435897436,0.7777777777777777,0.7191205320968408
1.435897435897436,0.8888888888888888,0.7398057735971906
1.435897435897436,1.0,0.7462521191968516
1.5384615384615383,0.0,0.30478167565368963
1.5384615384615383,0.1111111111111111,0.4547755827037297
1.5384615384615383,0.2222222222222222,0.5435707065931887
1.5384615384615383,0.3333333333333333,0.6129726243930609
1.5384615384615383,0.4444444444444444,0.6431979375565288
1.5384615384615383,0.5555555555555556,0.6785198147949771
1.5384615384615383,0.6666666666666666,0.6894209877632023
1.5384615384615383,0.7777777777777777,0.7164119934914575
1.5384615384615383,0.8888888888888888,0.741940480882331
1.5384615384615383,1.0,0.7340027240790272
1.641025641025641,0.0,0.30565473741745
1.641025641025641,0.1111111111111111,0.4538938287084851
1.641025641025641,0.2222222222222222,0.5490619671099675
1.641025641025641,0.3333333333333333,0.6099169050352915
1.641025641025641,0.4444444444444444,0.6655507151787863
1.641025641025641,0.5555555555555556,0.6845709444720173
1.641025641025641,0.6666666666666666,0.706650617596397
1.641025641025641,0.7777777777777777,0.7350161576903738
1.641025641025641,0.8888888888888888,0.7453952814361717
1.641025641025641,1.0,0.7743948369546872
1.7435897435897436,0.0,0.3089837716070566
1.7435897435897436,0.1111111111111111,0.4747081317427364
1.7435897435897436,0.2222222222222222,0.5708834592221423
1.7435897435897436,0.3333333333333333,0.6218242052961016
1.7435897435897436,0.4444444444444444,0.6542041981847975
1.7435897435897436,0.5555555555555556,0.6838826388334404
1.7435897435897436,0.6666666666666666,0.702170867645724
1.7435897435897436,0.7777777777777777,0.7375294578345081
