parameter_value,value_low,value_high,run
0.5,0.45599999851470524,0.2951839535387788,4
0.5,0.5975017299122365,0.10629062871863067,4
0.5,0.1766566121057892,0.456799999971285,4
0.5,0.599856045228889,0.20222051410035463,4
0.5,0.5932762711318031,0.04335114077634497,4
0.5,0.599819448965919,0.20289247263368687,4
0.5,0.5999998150244417,0.27813242435445434,4
0.5,0.006938809360071624,0.499999938095472,4
0.5,0.5999999999998802,0.019720675991725133,4
0.5,0.4297365398342487,0.37246600174031846,4
0.5,0.5999593644376913,0.18557800881449582,4
0.5,0.49123893097092336,0.4999926928242886,4
0.5,0.47294052912687995,0.17999999776682363,4
0.5,0.5999999999909703,0.020316735360886958,4
0.5,0.5999999999999978,0.3958284367244976,4
0.5,0.5999999999999986,0.15088586203133503,4
0.5,0.27218963846061295,0.49999996381773754,4
0.5,0.5999995906038509,0.07980907461253409,4
0.5,0.5999992637367382,0.2716441612401186,4
0.5,0.016795022788397482,0.4998980734044692,4
0.5,0.16302835081390682,0.49999999999999994,4
0.5,0.01250350940155117,0.49998453313861585,4
0.5,0.5481555167077279,0.4157965329421083,4
0.5,0.5999984621988866,0.23771918484001353,4
0.5,0.5999999999999824,0.05713811568433156,4
0.5,0.599999737163366,0.0825834986641475,4
0.5,0.5999755861977433,0.4197418875620936,4
0.5,0.5129646984746559,0.3629611507820178,4
0.5,0.16638711225587638,0.42794247128278445,4
0.5,0.5987304920974309,0.19706833602314647,4
0.5,0.5985486746155402,0.24395366992597678,4
0.5,0.15542783879408645,0.49999999999999994,4
0.5,0.5993055138959655,0.346189568,4
0.5,0.5999999115284947,0.35117093167267655,4
0.5,0.5888025599999455,0.06009149198115902,4
0.5,0.38933251364397103,0.4986691179081617,4
0.5,0.5999999999999999,0.3362134446575241,4
0.5,0.3019159520188796,0.49999976473085256,4
0.5,0.29329950506641056,0.37999999999999995,4
0.5,0.31802540274239416,0.4999956188093321,4
0.5,0.4315652144973654,0.17999999999999994,4
0.5,0.5999999999999741,0.016575832056483053,4
0.5,0.5999947351317975,0.04340735567679874,4
0.5,0.599996840758062,0.4868674694478618,4
0.5,0.5999999999251218,0.05947206572451058,4
0.5,0.24969815621653924,0.4999999942120164,4
0.5,0.5999999999999936,0.16233580570060752,4
0.5,0.5999999999999998,0.23012330716563847,4
0.5,0.5999911963792127,0.2212096433836528,4
0.5,0.5999999648504378,0.07185486715137107,4
0.5,0.47454260080274097,0.10799999999995655,4
0.5,0.5999983116099344,0.1450874561232813,4
0.5,0.5799155850935088,0.20006444488267777,4
0.5,0.2571311941029045,0.4998966400024362,4
0.5,0.0039093323356328875,0.49999999999999994,4
0.5,0.13817197687572275,0.4999999994172767,4
0.5,0.005259131922412811,0.49999592438169205,4
0.5,0.5999998512138334,0.1607845289246178,4
0.5,0.13396232895401422,0.48930084135284885,4
0.5,0.11475270770626043,0.4998107687829637,4
0.5,0.0226262589636968,0.4999999926565967,4
0.5,0.5999037772431647,0.09712377406267696,4
0.5,0.40390192231522004,0.49999999925736066,4
0.5,0.5975569784457551,0.3476467789431923,4
0.5,0.59999930173393,0.27684088278359803,4
0.5,0.5999999931222775,0.1894219122013994,4
0.5,0.17042076533780182,0.499998239208397,4
0.5,0.5999999999999939,0.2948561164862179,4
0.5,0.5999998525480792,0.19528394058864307,4
0.5,0.5659757072483839,0.20207999999999995,4
0.5,0.3376918329753307,0.31084979344851627,4
0.5,0.02538988563893425,0.49999999999999994,4
0.5,0.5838553500383846,0.2999999999999995,4
0.5,0.0196559605386082,0.4999059601838196,4
0.5,0.025326341504970568,0.49999999998693423,4
0.5,0.15993516069287445,0.49999999999999994,4
0.5,0.5999586011101345,0.2789167890093861,4
0.5,0.532524169241911,0.13478425560230342,4
0.5,0.599995434420578,0.39556182530453754,4
0.5,0.5888025599999454,0.07222340178291012,4
0.5,0.5887879353657688,0.09368876801081927,4
0.5,0.5999999991088323,0.3684093198540864,4
0.5,0.23303878697670785,0.49999999999999994,4
0.5,0.03209797421329037,0.49999999999999994,4
0.5,0.5993116650709513,0.41544761556670484,4
0.5,0.5999999999999707,0.44942604514903495,4
0.5,0.46744669651253906,0.49999999999975164,4
