ratio,theta_post,DeltaV_post,Value_High_post,Value_Low_post
3.7,0.25,1.4707292879823362,1.7726389870387602,0.3019096990564244
3.7,0.30000000000000004,1.5183521567942042,1.7912263592841071,0.27287420248990296
3.7,0.35000000000000003,1.5549369855499546,1.79832691229123,0.243389926741275
3.7,0.4,1.5930638015711447,1.8116352659256705,0.21857146435452535
3.7,0.45,1.5946764653894332,1.8000393189976738,0.2053628536082414
3.7,0.5,1.6280658325061803,1.8123865649678776,0.18432073246169672
3.7,0.55,1.6559509159892696,1.8141513990921108,0.1582004831028408
3.7,0.6000000000000001,1.672609210399052,1.8140540083162058,0.14144479791715486
3.7,0.65,1.6981457784513618,1.818574256849591,0.12042847839822964
3.7,0.7000000000000001,1.7082252683314398,1.815989802166517,0.10776453383507707
3.7,0.75,1.7261233088559134,1.8189632160039149,0.09283990714800122
3.7,0.8,1.732389902650048,1.8185833788431751,0.08619347619312735
3.7,0.8500000000000001,1.7578005008133037,1.82270101444118,0.06490051362787638
3.7,0.9,1.798042563848981,1.841670336045588,0.04362777219660618
3.7,0.9500000000000001,1.8044660426161225,1.8423763753015838,0.037910332685461214
3.7,1.0,1.7789630465126252,1.8500000000000008,0.07103695348737457
3.85,0.0,1.3940341531423182,1.8940341531423186,0.4999999999999999
3.85,0.05,1.3777765386137344,1.8340460089470763,0.4562694703333416
3.85,0.1,1.4216141892556249,1.8327554264265327,0.41114123717090684
3.85,0.15000000000000002,1.4460953063121913,1.8231081660428525,0.3770128597306608
3.85,0.2,1.4800418763589427,1.821533862369617,0.3414919860106745
3.85,0.25,1.5425930307001223,1.8445027297565482,0.3019096990564244
3.85,0.30000000000000004,1.590969441630045,1.8638436441199489,0.27287420248990296
3.85,0.35000000000000003,1.6278421306428434,1.871232057384119,0.243389926741275
3.85,0.4,1.6665084745140777,1.8850799388686028,0.21857146435452535
3.85,0.45,1.6676510323758253,1.8730138859840657,0.2053628536082414
3.85,0.5,1.7015409635183907,1.8858616959800891,0.18432073246169672
3.85,0.55,1.7294975943308413,1.8876980774336825,0.1582004831028408
3.85,0.6000000000000001,1.746151940465925,1.8875967383830805,0.14144479791715486
3.85,0.65,1.7718717618371567,1.892300240235386,0.12042847839822964
3.85,0.7000000000000001,1.7818464765273803,1.8896110103624575,0.10776453383507707
3.85,0.75,1.7998650608560716,1.8927049680040746,0.09283990714800122
3.85,0.8,1.806116255846393,1.8923097320395208,0.08619347619312735
3.85,0.8500000000000001,1.8316937851825414,1.8965942988104174,0.06490051362787638
3.85,0.9,1.8727048747697495,1.9163326469663553,0.04362777219660618
3.85,0.9500000000000001,1.879156976749971,1.9170673094354318,0.037910332685461214
3.85,1.0,1.8539630465126258,1.9250000000000014,0.07103695348737457
4.0,0.0,1.4678276915764352,1.9678276915764357,0.4999999999999999
4.0,0.05,1.4492328766246596,1.9055023469580017,0.4562694703333416
4.0,0.1,1.493020244830685,1.9041614820015915,0.41114123717090684
4.0,0.15000000000000002,1.5171254945995754,1.8941383543302373,0.3770128597306608
4.0,0.2,1.5510107281395773,1.8925027141502533,0.3414919860106745
4.0,0.25,1.6144567734179105,1.9163664724743363,0.3019096990564244
4.0,0.30000000000000004,1.6635867264658875,1.9364609289557912,0.27287420248990296
4.0,0.35000000000000003,1.7007472757357298,1.944137202477006,0.243389926741275
4.0,0.4,1.7399531474570107,1.9585246118115358,0.21857146435452535
4.0,0.45,1.7406255993622175,1.945988452970458,0.2053628536082414
4.0,0.5,1.7750160945306024,1.9593368269922995,0.18432073246169672
4.0,0.55,1.8030442726724136,1.961244755775255,0.1582004831028408
4.0,0.6000000000000001,1.8196946705327979,1.961139468449953,0.14144479791715486
4.0,0.65,1.8455977452229504,1.96602622362118,0.12042847839822964
4.0,0.7000000000000001,1.8554676847233196,1.9632322185583964,0.10776453383507707
4.0,0.75,1.8736068128562313,1.9664467200042324,0.09283990714800122
4.0,0.8,1.8798426090427391,1.9660360852358643,0.08619347619312735
4.0,0.8500000000000001,1.9055870695517787,1.9704875831796547,0.06490051362787638
4.0,0.9,1.9473671856905164,1.990994957887122,0.04362777219660618
4.0,0.9500000000000001,1.9538479108838183,1.9917582435692798,0.037910332685461214
4.0,1.0,1.928963046512625,1.9999999999999996,0.07103695348737457
