theta,gamma,delta_v
1.9487179487179487,0.6666666666666666,0.8668313509143327
1.9487179487179487,0.7777777777777777,0.8793254249074002
1.9487179487179487,0.8888888888888888,0.8785198614764466
1.9487179487179487,1.0,0.897182100220584
2.051282051282051,0.0,0.5155266567960595
2.051282051282051,0.1111111111111111,0.6601442477026194
2.051282051282051,0.2222222222222222,0.7389527875186451
2.051282051282051,0.3333333333333333,0.7974893515247831
2.051282051282051,0.4444444444444444,0.8183939132985021
2.051282051282051,0.5555555555555556,0.8411074150874157
2.051282051282051,0.6666666666666666,0.8701630230257238
2.051282051282051,0.7777777777777777,0.8819513118472937
2.051282051282051,0.8888888888888888,0.8905888656494918
2.051282051282051,1.0,0.9150509633796989
2.1538461538461537,0.0,0.5193306173913137
2.1538461538461537,0.1111111111111111,0.6722084447607306
2.1538461538461537,0.2222222222222222,0.748166360816874
2.1538461538461537,0.3333333333333333,0.784496850734712
2.1538461538461537,0.4444444444444444,0.8363656545333094
2.1538461538461537,0.5555555555555556,0.8649885450515409
2.1538461538461537,0.6666666666666666,0.8615393428817236
2.1538461538461537,0.7777777777777777,0.8782865833551365
2.1538461538461537,0.8888888888888888,0.8828433515906018
2.1538461538461537,1.0,0.9107019731973722
2.2564102564102564,0.0,0.5232700383018123
2.2564102564102564,0.1111111111111111,0.6712955874137888
2.2564102564102564,0.2222222222222222,0.7570805893003065
2.2564102564102564,0.3333333333333333,0.7863204139928003
2.2564102564102564,0.4444444444444444,0.8316563672944883
2.2564102564102564,0.5555555555555556,0.8621907938084501
2.2564102564102564,0.6666666666666666,0.8722310132456247
2.2564102564102564,0.7777777777777777,0.8972122426883722
2.2564102564102564,0.8888888888888888,0.9036508891492766
2.2564102564102564,1.0,0.9108833458798224
2.358974358974359,0.0,0.5324730590847286
2.358974358974359,0.1111111111111111,0.6707032941710172
2.358974358974359,0.2222222222222222,0.7547004347541357
2.358974358974359,0.3333333333333333,0.7949204821416667
2.358974358974359,0.4444444444444444,0.83569930779086
2.358974358974359,0.5555555555555556,0.8605098604597436
2.358974358974359,0.6666666666666666,0.8797356841436872
2.358974358974359,0.7777777777777777,0.8895898850512753
2.358974358974359,0.8888888888888888,0.906903725418534
2.358974358974359,1.0,0.93531066283145
2.4615384615384617,0.0,0.5360814530640003
2.4615384615384617,0.1111111111111111,0.6834424191048549
2.4615384615384617,0.2222222222222222,0.7760300954902759
2.4615384615384617,0.3333333333333333,0.8245778433913211
2.4615384615384617,0.4444444444444444,0.8376762579901293
2.4615384615384617,0.5555555555555556,0.8615613308663278
2.4615384615384617,0.6666666666666666,0.8685405157825734
2.4615384615384617,0.7777777777777777,0.8917788128951438
2.4615384615384617,0.8888888888888888,0.9114130491631833
2.4615384615384617,1.0,0.9104139578853446
2.564102564102564,0.0,0.5439544247841234
2.564102564102564,0.1111111111111111,0.6878323331602447
2.564102564102564,0.2222222222222222,0.7774007894492561
2.564102564102564,0.3333333333333333,0.8066520857011281
2.564102564102564,0.4444444444444444,0.8480956551063988
2.564102564102564,0.5555555555555556,0.8609762683640438
2.564102564102564,0.6666666666666666,0.8949950143305856
2.564102564102564,0.7777777777777777,0.894096550186368
2.564102564102564,0.8888888888888888,0.9135917056317784
2.564102564102564,1.0,0.9169074582602526
2.6666666666666665,0.0,0.5448490245268118
2.6666666666666665,0.1111111111111111,0.6990217843825288
2.6666666666666665,0.2222222222222222,0.7716259669654183
2.6666666666666665,0.3333333333333333,0.81889808841038
2.6666666666666665,0.4444444444444444,0.8448295041817234
2.6666666666666665,0.5555555555555556,0.869408776709576
2.6666666666666665,0.6666666666666666,0.872017420965789
2.6666666666666665,0.7777777777777777,0.9086695743187987
2.6666666666666665,0.8888888888888888,0.9116175127712577
2.6666666666666665,1.0,0.9112423102381147
2.769230769230769,0.0,0.5484642540067715
2.769230769230769,0.1111111111111111,0.696232212360872
2.769230769230769,0.2222222222222222,0.7647293600439613
2.769230769230769,0.3333333333333333,0.822777479624604
2.769230769230769,0.4444444444444444,0.8532456169750002
2.769230769230769,0.5555555555555556,0.872112064341233
2.769230769230769,0.6666666666666666,0.9047362737389537
2.769230769230769,0.7777777777777777,0.897987985475486
2.769230769230769,0.8888888888888888,0.9286323859703887
2.769230769230769,1.0,0.923320025242923
2.871794871794872,0.0,0.5599382392282202
2.871794871794872,0.1111111111111111,0.7000012915424958
2.871794871794872,0.2222222222222222,0.786833023242468
2.871794871794872,0.3333333333333333,0.8152827998671551
2.871794871794872,0.4444444444444444,0.8743866157678096
2.871794871794872,0.5555555555555556,0.8876460532027098
2.871794871794872,0.6666666666666666,0.8981383944090683
2.871794871794872,0.7777777777777777,0.904294787929838
2.871794871794872,0.8888888888888888,0.9195292479885299
2.871794871794872,1.0,0.9284068014723745
2.9743589743589745,0.0,0.5720154927647785
2.9743589743589745,0.1111111111111111,0.7039091148944445
2.9743589743589745,0.2222222222222222,0.7979608120421682
2.9743589743589745,0.3333333333333333,0.8402529974782895
2.9743589743589745,0.4444444444444444,0.8640425778795486
2.9743589743589745,0.5555555555555556,0.8751635761371566
2.9743589743589745,0.6666666666666666,0.8981051620229639
2.9743589743589745,0.7777777777777777,0.9173411164389406
2.9743589743589745,0.8888888888888888,0.934398615954625
2.9743589743589745,1.0,0.9299984891931278
3.0769230769230766,0.0,0.5748814199292447
3.0769230769230766,0.1111111111111111,0.7134061801999769
3.0769230769230766,0.2222222222222222,0.7969352785720363
3.0769230769230766,0.3333333333333333,0.8323532280038611
3.0769230769230766,0.4444444444444444,0.854133834635242
3.0769230769230766,0.5555555555555556,0.8917833777504357
3.0769230769230766,0.6666666666666666,0.8983082098065126
3.0769230769230766,0.7777777777777777,0.9037768085272473
3.0769230769230766,0.8888888888888888,0.920283600023129
3.0769230769230766,1.0,0.9261779708413391
3.1794871794871793,0.0,0.5718558611874873
3.1794871794871793,0.1111111111111111,0.7296460902152961
3.1794871794871793,0.2222222222222222,0.8026292339431561
3.1794871794871793,0.3333333333333333,0.8445687489471067
3.1794871794871793,0.4444444444444444,0.8642996208642876
3.1794871794871793,0.5555555555555556,0.8884732097207787
3.1794871794871793,0.6666666666666666,0.9081198022483529
3.1794871794871793,0.7777777777777777,0.9140390654950836
3.1794871794871793,0.8888888888888888,0.9152530962960169
3.1794871794871793,1.0,0.9377824965390325
3.282051282051282,0.0,0.5863392898279413
3.282051282051282,0.1111111111111111,0.7251159386299086
3.282051282051282,0.2222222222222222,0.8077503467252709
3.282051282051282,0.3333333333333333,0.8545735128021026
3.282051282051282,0.4444444444444444,0.8817096901425059
3.282051282051282,0.5555555555555556,0.8871069761483374
3.282051282051282,0.6666666666666666,0.9040299038506358
3.282051282051282,0.7777777777777777,0.9085837911540164
3.282051282051282,0.8888888888888888,0.9320972893794387
3.282051282051282,1.0,0.9275007963310182
3.3846153846153846,0.0,0.6030075451887382
3.3846153846153846,0.1111111111111111,0.7394174437847723
3.3846153846153846,0.2222222222222222,0.8097553933571888
3.3846153846153846,0.3333333333333333,0.8509136445438338
3.3846153846153846,0.4444444444444444,0.8864287024898637
3.3846153846153846,0.5555555555555556,0.9009697406029586
3.3846153846153846,0.6666666666666666,0.91100792859011
3.3846153846153846,0.7777777777777777,0.9210483485582707
3.3846153846153846,0.8888888888888888,0.9389954699952942
3.3846153846153846,1.0,0.9332721384019342
3.4871794871794872,0.0,0.6009674414606114
3.4871794871794872,0.1111111111111111,0.7410973832610304
3.4871794871794872,0.2222222222222222,0.8136310101136589
3.4871794871794872,0.3333333333333333,0.8461060509955836
3.4871794871794872,0.4444444444444444,0.8849294366852621
3.4871794871794872,0.5555555555555556,0.8994008018909296
3.4871794871794872,0.6666666666666666,0.9146979597125705
3.4871794871794872,0.7777777777777777,0.9109123059913463
3.4871794871794872,0.8888888888888888,0.9299995709754136
3.4871794871794872,1.0,0.945253713996964
3.5897435897435894,0.0,0.6056298368523632
3.5897435897435894,0.1111111111111111,0.731327662258441
3.5897435897435894,0.2222222222222222,0.8190484964221451
3.5897435897435894,0.3333333333333333,0.847232712478518
3.5897435897435894,0.4444444444444444,0.8916754985133392
3.5897435897435894,0.5555555555555556,0.8998288655224175
3.5897435897435894,0.6666666666666666,0.9212290726986305
3.5897435897435894,0.7777777777777777,0.9126634832937849
3.5897435897435894,0.8888888888888888,0.9247825471800509
3.5897435897435894,1.0,0.9469265442203788
3.692307692307692,0.0,0.6211626764346789
3.692307692307692,0.1111111111111111,0.7413639852531033
3.692307692307692,0.2222222222222222,0.8097905033364496
3.692307692307692,0.3333333333333333,0.8522743535706867
3.692307692307692,0.4444444444444444,0.8959804398705506
3.692307692307692,0.5555555555555556,0.9089345162579993
3.692307692307692,0.6666666666666666,0.9119729327275254
3.692307692307692,0.7777777777777777,0.9173826756888028
3.692307692307692,0.8888888888888888,0.9350175513021347
3.692307692307692,1.0,0.9417670212162517
3.7948717948717947,0.0,0.613866370260739
3.7948717948717947,0.1111111111111111,0.7479703504730385
3.7948717948717947,0.2222222222222222,0.8252428663199096
3.7948717948717947,0.3333333333333333,0.8509187428897933
3.7948717948717947,0.4444444444444444,0.8925596063246807
3.7948717948717947,0.5555555555555556,0.9094336629015637
3.7948717948717947,0.6666666666666666,0.9153012746308821
3.7948717948717947,0.7777777777777777,0.9130809550917622
3.7948717948717947,0.8888888888888888,0.9201803237114993
3.7948717948717947,1.0,0.9335578681522085
3.8974358974358974,0.0,0.6341888378028794
3.8974358974358974,0.1111111111111111,0.7567034637771974
3.8974358974358974,0.2222222222222222,0.8104819427514043
3.8974358974358974,0.3333333333333333,0.8623517577257511
3.8974358974358974,0.4444444444444444,0.8814044222096844
3.8974358974358974,0.5555555555555556,0.9028999751382105
3.8974358974358974,0.6666666666666666,0.9086523355285171
3.8974358974358974,0.7777777777777777,0.9269371311744453
3.8974358974358974,0.8888888888888888,0.9332415520096002
3.8974358974358974,1.0,0.937346918420735
4.0,0.0,0.6369896791847984
4.0,0.1111111111111111,0.75810129991606
4.0,0.2222222222222222,0.8323457901191029
4.0,0.3333333333333333,0.8629226205616447
4.0,0.4444444444444444,0.8827019044335414
4.0,0.5555555555555556,0.89629240512806
4.0,0.6666666666666666,0.9276521740642945
4.0,0.7777777777777777,0.9339919541552085
4.0,0.8888888888888888,0.9477282923402433
4.0,1.0,0.9443054886062208
