sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
4,12,0.40437750286877355,0.9037552433044348,0.49937774043566124,95.63,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,13,0.4166668307875372,0.9143530879210953,0.4976862571335581,96.17333333333335,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,14,0.42476445084674846,0.9224328689478551,0.4976684181011067,96.88333333333333,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,15,0.4094790024643529,0.9081947040037144,0.49871570153936146,96.6,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,16,0.4155002471707397,0.9153095087872853,0.49980926161654565,95.43333333333332,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,17,0.3956209461395653,0.8919434216769582,0.4963224755373929,95.49333333333334,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,18,0.3915086780847889,0.8913389746920418,0.4998302966072529,96.15,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
4,19,0.41693544486746587,0.9167246895156188,0.49978924464815294,96.23666666666668,0.0031322874578293414,0.25126710549130427,0.9646226093555826,0.5,0.46790949701983353,0.9220432168103057,0.15347417112811557
5,0,0.8734967571920704,0.983640515702631,0.1101437585105606,0.0024325519023604444,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,1,0.8679091096053466,0.9841197014784047,0.11621059187305799,0.0022284065141208,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,2,0.8600072869115587,0.9816952015493275,0.12168791463776887,0.003137497423211709,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,3,0.8616177019396883,0.984372790884499,0.12275508894481066,0.00303236446093589,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,4,0.8595421664257911,0.9829423942621685,0.12340022783637739,0.002844838028932285,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,5,0.865622751570701,0.9848214399642496,0.11919868839354866,0.003347763347763348,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,6,0.8547692258049964,0.9828385557226744,0.12806932991767805,0.002937538651824366,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,7,0.8670624911095676,0.9841877874144705,0.11712529630490302,0.0026386949656463654,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,8,0.8749857450760862,0.9839764345256907,0.10899068944960455,0.002735518449804164,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,9,0.8608237683273292,0.9818645850448096,0.12104081671748032,0.0025334982477839625,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,10,0.8664843695480428,0.9824105074967125,0.11592613794866978,0.002428365285508143,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,11,0.8575058581277006,0.9825463630399718,0.1250405049122711,0.0037476808905380337,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,12,0.8597947071996136,0.9812715310111281,0.12147682381151444,0.003244819327293555,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
5,13,0.8638454020062651,0.9839509977761998,0.12010559576993467,0.0032468170023398305,0.9922592294876191,0.18233178284895335,0.9850282255706811,0.5,0.3341053575369255,0.8289891999288848,0.2810522629658764
