sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
288,0.3563321791053217,0.8197089610335582,0.46337678192823645,0.25628106616229,0.8146427122293634,0.5588513444340268,0.8394873757153427,0.5,0.4281837608559149,0.13165996058843632,0.8073228577475811
289,0.43941830376426977,0.928426252155622,0.4890079483913522,1.4902233690378344,0.2964174052560621,0.2304158481445614,0.9412635531298419,0.5,0.2776347630581256,0.05796067429093599,0.5459351903147965
290,0.40722593359175346,0.9035403300813201,0.49631439648956654,6.794046977676084,0.1562201529739945,0.5668206222366353,0.974714306978621,0.5,0.2255295747922508,0.07550109362620261,0.5203803480872699
291,0.3611698469764323,0.8116759949664967,0.4505061479900644,0.6996140459042528,0.4980417105910814,0.31337377373333897,0.8464213553263755,0.5,0.1750066023261765,0.16787519411024232,0.4674788639362327
292,0.37982172820076987,0.874790134848535,0.49496840664776515,2.6648765348650896,0.2828118918427428,0.505937562909657,0.9156192820376561,0.5,0.4468092657596868,0.06342298969745852,0.9255913277697803
293,0.7262443353392051,0.8876731558699789,0.16142882053077376,0.02374719781179133,0.976413182491359,0.49139781683778194,0.9048849196663478,0.5,0.1464119849239555,0.8768413538151558,0.13796097778239802
294,0.2317927768346903,0.630447650781101,0.39865487394641075,1.1514458848052391,0.4097240612668177,0.3486743452940756,0.8016918397295929,0.5,0.35935493073608127,0.7574295262915185,0.7890187447495591
295,0.3410244134215589,0.8069854741474722,0.46596106072591337,0.4814257527970448,0.7903233382148012,0.8412168537523076,0.9407177233039379,0.5,0.29397357457157647,0.4562366962593102,0.6251534813836261
296,0.14526330693099948,0.5497711329669501,0.40450782603595065,2.4252183710342967,0.3316069806121519,0.600813224538331,0.9451684438100264,0.5,0.1288613575134833,0.8951744012515257,0.09027504770238004
297,0.43502336095971483,0.9277983110228156,0.49277495006310074,1.426670953217977,0.34644748020321303,0.3433818218452601,0.9376191469382174,0.5,0.17079503714527647,0.028291280329341917,0.007792331358027149
298,0.14297155132152095,0.6333531247754293,0.49038157345390826,1.470458352704019,0.6081591938038539,0.9887169586531827,0.790493002454677,0.5,0.5194222260081356,0.3117437738273201,0.6981583103262045
299,0.3365657707169607,0.7069428037256812,0.3703770330087205,0.5679116260179383,0.6521669601578551,0.5231576494841041,0.8543349358392562,0.5,0.10233961417760354,0.5731252010730974,0.026079886252526552
300,0.32358417573399484,0.7201604778294185,0.3965763020954237,0.9621975387325836,0.3898125302787171,0.23708737007361358,0.7976287483733367,0.5,0.1384690916620945,0.5082862852133196,0.5112457322580636
301,0.5806303394376413,0.9216531972280497,0.34102285779040853,0.6307619783289804,0.43186255984196353,0.11208492663132719,0.9967244002482366,0.5,0.5390799777105364,0.7003476370251887,0.5380500686255782
302,0.5012320649502855,0.8334622408004568,0.33223017585017145,0.24832761736076475,0.6913876205606974,0.2395494321910029,0.8824205891073351,0.5,0.5980080148420635,0.4617677026887238,0.7313543501506129
303,0.28270128755191887,0.7561626536389434,0.4734613660870246,2.6423520134886833,0.1942051599104303,0.21500292839386015,0.813682820096834,0.5,0.5990029900919192,0.28855521184183786,0.7649536104710721
304,0.3001780644216995,0.7077013445925286,0.40752328017082917,0.7922619575695262,0.6598174473143419,0.7162932760499294,0.9741725950364023,0.5,0.10212287415138246,0.8206889752711364,0.8288787359479312
305,0.15489097263293222,0.6395677439232131,0.48467677129028097,0.5319006673638333,0.8038462971829005,0.999827294286027,0.798075943178426,0.5,0.27720962228681345,0.7521970170052569,0.872207456815252
306,0.14743750162854258,0.6309526883935206,0.48351518676497796,1.1952786501432653,0.6327367858917166,0.9581363153567951,0.7804687916638495,0.5,0.516964538149098,0.32911211368106585,0.36111277807647413
307,0.07141188092590987,0.5592785537400546,0.48786667281414475,16.228223026973026,0.08510278022237272,0.7604675676660242,0.9895901015329828,0.5,0.44691139328567275,0.5475112178967936,0.7088841430476824
308,0.20018428196407498,0.6260043790376476,0.4258200970735726,1.934969380759528,0.30246462877203983,0.3505338301023657,0.8350705249425683,0.5,0.3796572914486225,0.7181765771701469,0.7551084807937493
309,0.44930563093489184,0.8097641059356867,0.36045847500079486,0.9267241294508937,0.3711616479357155,0.1418854341333361,0.9123853212966846,0.5,0.47195480751976926,0.7871433551572851,0.6010319414550227
310,0.3998676542522829,0.7373715340920979,0.337503879839815,0.6192380512244784,0.4018759026205483,0.04255094704328155,0.755925751322205,0.5,0.23210831175152988,0.7231192286863785,0.5942490324915937
311,0.2072153840007403,0.6416832206671785,0.43446783666643823,1.3262640917064146,0.4018802882820408,0.41643656673654916,0.7746242258085867,0.5,0.4802495122277365,0.4582014448764462,0.719690947229477
312,0.2547154051196627,0.6505560004942871,0.3958405953746244,0.6490805840031817,0.579575758624555,0.4338114354738576,0.7524900995181418,0.5,0.26918762085729486,0.5450092699833633,0.8081098355658372
313,0.3287042154900723,0.8023842168881135,0.47368000139804123,0.36342916463619107,0.7665680297932679,0.5873239168514675,0.8253125504861967,0.5,0.5886601641412318,0.10292480750140254,0.28399317066906626
314,0.4276451818647883,0.9027704991618183,0.47512531729703006,0.9718049708448335,0.44956612710132027,0.3745013790232181,0.9349885496157722,0.5,0.5262529231900787,0.10020967130873504,0.46750894691350364
315,0.1781621080963854,0.6351713463076314,0.45700923821124595,5.482117075788886,0.1545598088386414,0.451964245801182,0.9215175024606634,0.5,0.36836584695659735,0.5916376502438351,0.1102599380923206
316,0.48778129367354295,0.866991400007015,0.3792101063334722,0.1875083673209264,0.7964403095665664,0.3548852025871114,0.8976552777237292,0.5,0.5077512283842311,0.27082224044398495,0.5757271769354083
317,0.20818810482181513,0.6151548507449844,0.40696674592316934,1.0944857018634087,0.47864563626469314,0.4835063089805517,0.7657100383407285,0.5,0.5390124293413946,0.4753508770249135,0.06205194559898386
318,0.4697221966890376,0.9330610051696109,0.46333880848057324,1.5868818109662286,0.26478169281713326,0.16827020022520578,0.9575627966074217,0.5,0.31448874826701667,0.15483052110156714,0.06377239605013252
319,0.11033185600151722,0.5414030494446006,0.4310711934430834,1.4458225139567644,0.4912583699555594,0.7825104021178438,0.7548998820920552,0.5,0.40451725923980975,0.5560363479138177,0.2482488801784022
320,0.6470227904219614,0.8954210724824735,0.24839828206051204,0.017649918256582003,0.9875435574477771,0.7036025986874075,0.908134192610512,0.5,0.40149879254444,0.8180564090286543,0.04352213689488027
321,0.13775760208650706,0.5886979955181129,0.45094039343160575,2.7384154624725374,0.2938629305884727,0.5670712327532844,0.863005800733324,0.5,0.29266442442965435,0.6196223136335984,0.7387679445818434
322,0.2013750795927706,0.610571582218981,0.40919650262621043,1.2320519681997646,0.4458260998699426,0.4778785690235321,0.7553592519533705,0.5,0.41065474568614646,0.47022314900265316,0.07263411405374565
323,0.24562200952072355,0.7402568228743153,0.4946348133535917,4.173164236209288,0.34427647349068835,0.8204555184373381,0.902731687281591,0.5,0.2714485967834165,0.1375447815102101,0.7453217551545949
324,0.3952478022288014,0.8682306212650881,0.47298281903628664,1.2463517815360743,0.5311377909167719,0.6636720118630599,0.9906929557453614,0.5,0.40861780030177053,0.19719677261896063,0.25877551987047664
325,0.17079036311279228,0.6670606144698485,0.4962702513570562,5.166986705262029,0.3509609481159174,0.9235613538806657,0.8656643960187874,0.5,0.38910047351402277,0.13410001116492187,0.02811316695080246
326,0.2089479884277187,0.7031505426980531,0.4942025542703344,3.49174272086605,0.40437970512417276,0.8569935849266702,0.8818452715809924,0.5,0.15468010440843324,0.17963250887268956,0.8945685751710621
327,0.5703791318369325,0.9894421792185829,0.41906304738165046,0.12299835116992719,0.8932129961617521,0.5065683039943542,0.9997415050969203,0.5,0.20716630387184673,0.09639120477961705,0.8624260733728939
328,-0.049564262730363164,0.39942304798860345,0.44898731071896664,6.408466768542401,0.1455979063692936,0.4851275211014261,0.7583001905610218,0.5,0.2886435508474713,0.987738831740499,0.3222533380789454
329,0.13139533405078718,0.5545436320979507,0.42314829804716353,2.0652329179055724,0.29361534171440984,0.2649320577285964,0.7530665429027964,0.5,0.594070927220727,0.6672920358520554,0.5488851847505702
330,0.28410507863262496,0.7112585411759191,0.42715346254329417,1.2762386450971728,0.4096689718884493,0.42480404197804833,0.8279859277822862,0.5,0.35160890951657786,0.34817744101446857,0.054638667669598906
331,0.4908167723084012,0.9890366234841373,0.49821985117573603,1.0921370276672724,0.5496477864374042,0.632075559139308,0.99674952210419,0.5,0.26133279482136773,0.012205930880086147,0.6520955320047589
332,0.2908450458903239,0.7602947775703244,0.4694497316800005,0.16397154137203213,0.9138913699740695,0.839148413130459,0.7897732621491399,0.5,0.47263924325437956,0.30938093794624133,0.671293413475422
333,0.4710115360339396,0.8325238250202384,0.3615122889862989,0.27715440750408976,0.7942464016479099,0.5290508446312214,0.8943653699676182,0.5,0.10567085148888092,0.36872557485764,0.6996270638350387
334,0.30442296478766795,0.7073788129339,0.40295584814623203,0.23732153028005767,0.8693508633419316,0.7625076657645625,0.8064055810624478,0.5,0.3756759678248831,0.818567708489888,0.7994735696463451
335,0.3876577161852727,0.8621473935474111,0.47448967736213826,0.6374337211118102,0.6916735147994644,0.6809038576660718,0.9079218996227623,0.5,0.10880666931153063,0.11563691392802833,0.2775724044410086
336,0.2369346205083592,0.6310774166037312,0.39414279609537206,1.815465163389415,0.32567368112903405,0.37363444176993266,0.8933847813346638,0.5,0.3601769952836671,0.8252715663828046,0.30932933874921065
337,0.684490502430446,0.8107224365684766,0.12623193413803058,0.05789375797466971,0.7764269467879256,0.009949993179229843,0.8137370984978776,0.5,0.3060485352363046,0.9139309717670868,0.40094577536269393
338,0.5699511016648677,0.9177416574463024,0.3477905557814346,0.19886174664238157,0.6214612181370676,0.04505514182280623,0.9246880525514846,0.5,0.3255702620206765,0.2740162596764275,0.5911592866604967
339,0.019615557191779563,0.49933683138757007,0.47972127419579047,20.58840367965368,0.0591612024436059,0.7911085338882231,0.9673912785415153,0.5,0.4605097567127181,0.9083175732969684,0.20479325105178825
340,0.1700207801152181,0.6515616480767148,0.48154086796149664,2.1293361145669767,0.4759934011464745,0.8068900810547781,0.8585757389256709,0.5,0.19949803322705265,0.3194761081751507,0.6771309698710748
341,0.3369392430872136,0.6725377665041101,0.3355985234168965,0.47371474395147645,0.6362846042514863,0.3914206704797444,0.7994038327244491,0.5,0.47555947269737087,0.6762897754552759,0.390299967742325
342,0.38773309485286656,0.739798154753496,0.3520650599006295,0.32362091950742056,0.7893450337724569,0.5880803233007295,0.8836217661381891,0.5,0.20731127079631054,0.9115999499885097,0.9988646279933147
343,0.6610055366283525,0.9602449809106316,0.2992394442822791,0.023240912967845816,0.9818679547628395,0.6250231630751508,0.9701412097059297,0.5,0.4052862392735972,0.4056228582931639,0.48017252880018846
344,0.3009184457973178,0.7121720804498078,0.4112536346524901,0.5041187876310358,0.7627379014310242,0.7645922398028877,0.9386105405824683,0.5,0.15114900907532416,0.8187216411412058,0.16581939905755094
345,0.13544745159613014,0.5451868331988856,0.4097393816027555,1.9376992009012362,0.38810010609981827,0.6744208361768481,0.9602251584116064,0.5,0.3568675650842832,0.9874501799567833,0.6139035791781885
346,0.12175459127841948,0.5534171862840985,0.43166259500567905,2.7547046814143927,0.2842568136036898,0.5598057142410765,0.8932152148829009,0.5,0.3988494850923463,0.7687220789368566,0.45073411289833787
347,-0.042821621903594925,0.4232492642791897,0.4660708861827846,12.407717511246924,0.08416683158338034,0.5685962707858769,0.8308562456285059,0.5,0.5647795918379895,0.9583905155525808,0.13776034673503768
348,0.27749602465940687,0.7485550880847747,0.4710590634253678,1.270479686271998,0.48323562093541494,0.5776106645832504,0.8353733870096284,0.5,0.2349457464289176,0.18938680497795468,0.46193353892779354
349,0.3436054072281815,0.8319093063124263,0.4883038990842448,1.6740269404613042,0.5280350364486603,0.7982238648829386,0.9712908003049645,0.5,0.1684240765106784,0.18020570122211554,0.8063293036721233
350,0.2862820571143231,0.7680893853352527,0.48180732822092975,9.454470893958124,0.07248686646894209,0.19553437974627352,0.9221651712448855,0.5,0.40619642621494656,0.6376210382158902,0.9937093585101687
351,0.4940351114045729,0.982459831420474,0.48842472001590115,0.36596884915006644,0.5400729252343066,0.10922453826152323,0.9837622564219378,0.5,0.2395708620821145,0.017552933625756162,0.3771094376048816
352,0.5967181096876626,0.7597864256557406,0.16306831596807797,0.06605612780062786,0.7836208411178891,0.04332451467105558,0.7700847859431756,0.5,0.5315534039796075,0.900643533361436,0.648652367120736
353,0.2967547322247033,0.7951186971558466,0.4983639649311432,2.193210110618023,0.2494491573091978,0.3100479576749948,0.7994273774647151,0.5,0.5253527564043435,0.01585302375331954,0.9666230511310147
354,0.08113952347383305,0.5215983391519348,0.4404588156781017,2.157214696682086,0.4284123203805763,0.8011455428999935,0.8809277974949442,0.5,0.15730270397177035,0.7663154445836659,0.47944397620064394
355,0.39147568970580077,0.8414572565748047,0.4499815668690039,1.025736466894825,0.4137858380278201,0.3257866683912327,0.8916566832404773,0.5,0.4719436416519557,0.20350767940734604,0.4391715683185392
356,0.17693800264306908,0.5450662981848537,0.36812829554178467,1.2595207360874627,0.47093217944777155,0.5802323540084362,0.8405196727133899,0.5,0.30934007670734354,0.9102712331136712,0.09889305586884567
357,0.2151844214205798,0.6910713121000509,0.475886890679471,0.9264489430973303,0.6429377371063683,0.7600178054744534,0.7915695452479214,0.5,0.3547271327433199,0.2555023324351853,0.648392154854772
358,0.2741522969803854,0.7719519927545809,0.4977996957741955,6.41454056855896,0.1641328916261553,0.5760626518344353,0.8002553696964185,0.5,0.18100843647235246,0.03669185634169303,0.18966528010137051
359,0.3193666037806735,0.7732711537268825,0.453904549946209,3.383966128588164,0.17678242958372947,0.21167826433627657,0.9731330915352606,0.5,0.554757957630074,0.6267675350887124,0.7345398876514346
360,0.5636054600215396,0.9165755176232346,0.3529700576016953,0.8829240161388123,0.3190174070550731,0.0007242898188717373,0.9173232563859612,0.5,0.4729609388978244,0.635648699742581,0.3351913886394253
361,0.5325191698132625,0.8889599780941715,0.3564408082809091,0.23147427626750047,0.5895430122808359,0.03802910637258139,0.8950712633257426,0.5,0.32836278864860535,0.3323586851826944,0.7977471928356896
362,0.4633006941217091,0.8469314548117426,0.38363076069003343,0.6669105043810803,0.42080874848982075,0.12290844997260197,0.8944234882996732,0.5,0.1647943377320323,0.5796267955542027,0.8627378671085175
363,0.24137640635514285,0.6501958351572107,0.4088194288020678,1.142187417561221,0.44487255602566156,0.44104289888555503,0.8087053048338793,0.5,0.27859514265781726,0.5502803594001353,0.4435571246372516
364,0.4040329740775218,0.8818694840622359,0.47783650998471405,0.3457246122654542,0.8420435441584273,0.8627656036497828,0.9639176711363061,0.5,0.3361189308830458,0.3156896940786893,0.519109170296174
365,0.42803293219058586,0.8158785202077,0.3878455880171142,1.0532209654733429,0.3415194131554735,0.1390997386609636,0.9202900841952468,0.5,0.44249505733589967,0.8236183867997441,0.9500178017108544
366,0.23710124997960075,0.6138113546335393,0.3767101046539385,1.8980861764323602,0.3291232650550404,0.36479956380239176,0.9247526169196201,0.5,0.5630671060461555,0.8865015724872551,0.013158249880293349
367,0.2217894967139052,0.6219847982820517,0.40019530156814653,1.910070810022761,0.3622719764429445,0.5342235184009999,0.9492262161435108,0.5,0.21761989620969754,0.7751861796780163,0.07163823156602489
368,0.29617519244115,0.7772186642353652,0.48104347179421525,0.5700272369561403,0.6787696860228489,0.5870423933131083,0.802564427522855,0.5,0.23038015248459356,0.09030863580285231,0.6359137466722343
369,0.09893489755105647,0.5542287093608915,0.4552938118098351,2.6413186509570914,0.3782097115277271,0.9737254452563122,0.9777472654061368,0.5,0.4793550017364747,0.734462992992111,0.9844532249656699
370,0.14726330106719904,0.6451634617198699,0.4979001606526709,20.630049256299255,0.1609478735722738,0.9364476686178019,0.9937891777520979,0.5,0.4122583312706172,0.14335982322511964,0.16932280714278747
371,0.4470645435411761,0.8149207131671605,0.36785616962598444,0.3880783756463503,0.7048558153226974,0.45603616064297403,0.9168289994657454,0.5,0.5577437486942017,0.44898236215217435,0.07994800942337088
372,0.2093262610702787,0.7039574340157732,0.4946311729454945,2.420301942696459,0.5155195310431648,0.94803229750038,0.9392492912319744,0.5,0.3020519401656203,0.22753719255179672,0.16729540910732366
373,0.4064710080623053,0.7925461027096291,0.3860750946473238,0.9437675053522515,0.43385536575473693,0.32700584327556825,0.9025725337203556,0.5,0.1439723485923771,0.45301837923854793,0.08344472209037279
374,0.42130238891360106,0.7871532788801526,0.3658508899665516,0.18938743453045095,0.7534462037298352,0.2628038322730345,0.80962516221952,0.5,0.32487776328257156,0.26324287488787224,0.5350225515889143
375,0.1519512415812892,0.6059665087003692,0.4540152671190799,0.6205592651107219,0.7672496063569502,0.9701575376522026,0.896829744574835,0.5,0.162493044236819,0.9918417663255834,0.12508865677619407
376,0.32950519024172475,0.7151291849405911,0.38562399469886627,1.0724442233196378,0.3830748184055176,0.25665833237488966,0.8341876380543674,0.5,0.3912930454099359,0.6233596823715168,0.4793570856857263
377,0.3558777980773383,0.8552005184961408,0.4993227204188024,87.6105,0.01974834633934941,0.7951074511039398,0.9085844163067474,0.5,0.10022035455109804,0.21438364434193846,0.38693269966171195
378,0.37144751688858296,0.8660634391516947,0.4946159222631118,31.59022763347763,0.026288558286316155,0.20340433212617814,0.9146605929134601,0.5,0.2253394573656554,0.363762854705705,0.5306694386172508
379,0.5554096072961794,0.7923228403532111,0.23691323305703177,0.033716256896187055,0.9651513035579075,0.46564093024694875,0.7997849033054056,0.5,0.12017479088726743,0.317908297337295,0.5796933931531489
380,0.7704462344388061,0.9753907049544471,0.204944470515641,0.028492460583367924,0.9559708519245904,0.3037929401863939,0.9878008056252898,0.5,0.48392304201351266,0.602200425434219,0.11007472527520834
381,0.6221025762411961,0.9249489162376532,0.30284633999645716,0.24458002885519656,0.7099065898546438,0.26603384212218906,0.9870734765174575,0.5,0.2495744021047652,0.48935182279462575,0.3081480039479564
382,0.2674865903512761,0.6301159468856599,0.3626293565343838,0.9710367768014716,0.49839783533474247,0.469847520896548,0.8520496054185857,0.5,0.22282443674737398,0.7940281296330574,0.24893269576014665
383,0.24314065265883483,0.5803196112670149,0.33717895860818003,0.7501562643427163,0.551482855249085,0.4492197080179521,0.7510844754013264,0.5,0.11861305984508871,0.8253294150599003,0.20638968117576784
384,0.4372211695429976,0.9056594881167468,0.46843831857374923,0.23482143983723738,0.8714619651261497,0.765107603279276,0.9507026811831715,0.5,0.4077779429879582,0.2386311378239766,0.09494859544693068
385,0.5233098895505907,0.8869506465820113,0.3636407570314205,0.19939202467938866,0.8654721907997726,0.6278982878750865,0.9993919416779506,0.5,0.3083052089491135,0.7041912477644181,0.20962052132250353
386,0.17295815554284064,0.6728478810798016,0.49988972553696104,99.918,0.003161321410265039,0.9429485721314866,0.7776539112179675,0.5,0.5265258517645263,0.5935645460932851,0.6868138342173261
387,0.6650306786315704,0.8373026827366411,0.17227200410507085,0.08433726828557656,0.8130553806231858,0.1349088352859189,0.86074503418155,0.5,0.19012530002461628,0.5903575306135096,0.07192074931992043
388,0.23507066445465022,0.7265956229418807,0.49152495848723055,18.625049131424127,0.06740705626130683,0.5463645760609632,0.9719460090411894,0.5,0.43048538335084674,0.3101922084603699,0.1828872006492437
389,0.35304876320186135,0.8481920540685713,0.49514329086671005,2.0320470199437155,0.46861467163282255,0.7642402014302765,0.9023960468440042,0.5,0.24529524254689514,0.057373264937562785,0.1588398463357259
390,0.7786106481510691,0.9917745013493363,0.2131638531982673,0.07799384807778895,0.7559371866278528,0.0332621372914047,0.9990228450708654,0.5,0.19612937863762722,0.5016951750613936,0.47908554979896256
391,0.4312576917028049,0.8004672472921207,0.3692095555893159,0.24254364219786403,0.7988736829705795,0.47427270341678085,0.8614185702453686,0.5,0.27311502371062035,0.41260848893488467,0.18238923700085785
392,0.5004773029924692,0.8462967703973703,0.3458194674049011,0.8199063076206284,0.42119960091201825,0.2209523560680149,0.996576391233303,0.5,0.3065245139878632,0.8806532867301141,0.6358995589889567
393,0.22708686936525574,0.7201824123817007,0.493095543016445,13.980709761643585,0.07578999716294244,0.4864704269363491,0.8281438085994399,0.5,0.31248657047238027,0.1844312914833275,0.06614779823786487
394,0.5691827509476337,0.8099637285571214,0.2407809776094878,0.1796642608414386,0.7920032538736795,0.32406456576402887,0.9005399458339843,0.5,0.14090457388088753,0.9917902213514749,0.6947635194167323
395,0.5881655789635977,0.8346200938082781,0.24645451484468034,0.1875589276139764,0.7499084953720985,0.2513187015478119,0.894924454726419,0.5,0.4636885153671084,0.6641765794497334,0.39782498483525053
396,0.18170764234149875,0.6198884745716033,0.43818083223010457,1.2240941121624282,0.547191943341296,0.7187920424427873,0.8593265595000026,0.5,0.2930082952815466,0.5668520955566283,0.37534745945695414
397,0.1378118225596241,0.6104704235536473,0.4726586009940233,6.155691101003223,0.1320231822315845,0.2909331148477644,0.8511211569531879,0.5,0.5675356486242967,0.5730562502954384,0.6973284252599165
398,0.6827060976254189,0.8682326649676172,0.18552656734219836,0.018996947383336862,0.9673670778954749,0.28432467474519385,0.8788989490345521,0.5,0.33934250170317326,0.7104548025607522,0.6117722814134381
399,0.5048470624178893,0.9224659109474157,0.41761884852952624,0.22613230611876317,0.7029848033842656,0.22547545795552015,0.9296608944973482,0.5,0.11450949062492075,0.070546603309812,0.7478271675901862
400,0.17291121669623888,0.636067561880509,0.46315634518427007,7.4350935378460665,0.09712683681215917,0.13153048089803454,0.8250253509916815,0.5,0.34303125047170546,0.9541519065223981,0.8121578302696649
401,0.2089537060950371,0.6992912993864233,0.4903375932913862,1.05489046317363,0.6706066151829846,0.9060417715250736,0.8278458209438062,0.5,0.2833158266466864,0.2570265280798255,0.463601984850078
402,0.04518524198578836,0.5368690537776011,0.49168381179181264,14.721334588613999,0.13999276536366245,0.9149498000760814,0.9241842053900663,0.5,0.24886767371219667,0.4017782707962755,0.8953421523921854
403,0.3202578683064778,0.7545072851775181,0.43424941687104024,0.2533145542335826,0.8729919985807089,0.8305075289287149,0.7769893732485922,0.5,0.15809257546668723,0.17000597755715796,0.929372015669232
404,0.5337695243599883,0.9111675152535466,0.3773979908935582,0.015806096134049204,0.9748773820506628,0.30313678931127175,0.9121462686933332,0.5,0.3094060344220281,0.08191147784733488,0.7615677476823269
405,0.0648114723953154,0.5396650896215094,0.474853617226194,13.273904983904984,0.1031606471798534,0.6627234376095112,0.9004850117734495,0.5,0.10966209153815806,0.6681259189916468,0.024176135296224643
406,0.402107030750657,0.8112085908199382,0.4091015600692812,0.9609582587320948,0.46331163556635413,0.392011808319393,0.9805844763771157,0.5,0.4028888177884413,0.5396041545594037,0.698717394635279
407,0.6469765156556335,0.907780726679202,0.2608042110235685,0.06518971131329279,0.7670239083918339,0.016647899678064793,0.9103315567809669,0.5,0.2112375955017263,0.4677875682278685,0.8837989798318542
408,0.48769657178102266,0.964363648729741,0.47666707694871846,2.426128374498265,0.16787436598983352,0.02635795647757644,0.9697204678289644,0.5,0.41759021809168206,0.20918439475206996,0.7224802221827579
409,0.30822659766781435,0.6974815403617962,0.3892549426939819,1.2387951198331708,0.3864446832921866,0.31828999403250047,0.8853930588320453,0.5,0.5003712561667816,0.6866033019642697,0.5019306898491301
410,0.3289379270518976,0.6902240292039376,0.36128610215204,0.6709345338166204,0.5411135713975084,0.37100363260265634,0.7989465927550838,0.5,0.37702232525539037,0.5071223437981942,0.07086106553743932
411,0.5171546178207904,0.9583956693661955,0.44124105154540505,0.38206003101636204,0.5114467464595769,0.07077759452161103,0.9622515046149979,0.5,0.42036249799791914,0.0799175228559218,0.06378040631913251
412,0.16921642790854005,0.6676466290567289,0.49843020114818887,3.5138180640707306,0.437142355128185,0.9250549949554387,0.7576822574777944,0.5,0.43312359074669426,0.09055803525032091,0.8757921273975818
413,0.26614671893573877,0.7463152095660971,0.4801684906303583,8.8755703315862,0.083448051433056,0.31907017652882363,0.837653045279256,0.5,0.10212103125190206,0.4016651544408931,0.13857226256201483
414,0.3803659390636127,0.8660999699237786,0.485734030860166,16.240975274725276,0.048865907484736404,0.28910466679502433,0.9617187090750636,0.5,0.10902762721724565,0.5279982827153802,0.3627094142581657
415,0.26447012816780646,0.6944431803029214,0.429973052135115,0.849483671024997,0.5991265611378788,0.6124145527878071,0.8489167687665129,0.5,0.12517042375531442,0.5010952204425457,0.7978142512465847
416,0.43038060270798517,0.9158208309680207,0.4854402282600355,0.34504735094721506,0.8347520544613086,0.8222331094649571,0.9247376668229907,0.5,0.15134808589725227,0.03297539371520364,0.37672564893487603
417,0.2897878610969163,0.6782750021007528,0.38848714100383647,0.37669196178913916,0.7534065245154902,0.5669478615692276,0.7717768630650882,0.5,0.31977999514907685,0.5280644580872217,0.35197651665207286
418,0.2506894926048912,0.64278520176751,0.3920957091626187,2.4482339940568,0.26039403574927444,0.3112450167623909,0.9534020048355951,0.5,0.4030969295040182,0.9177952423999995,0.15250727905784267
419,0.1194620141442789,0.5904484963544646,0.47098648221018563,4.3246088975001005,0.25733977784275874,0.848224232980966,0.8689010643897499,0.5,0.588606972950257,0.412003413865924,0.10771529416804249
420,0.008425851309377475,0.4848800551419788,0.4764542038326013,9.478945788688437,0.15494090519015846,0.9118399367734549,0.7691638928556408,0.5,0.12192350788165165,0.5656223311488005,0.5813421090794386
421,0.3399894004713867,0.7486253986507156,0.40863599817932894,0.1061973895884932,0.8159874011461528,0.20286478907118255,0.7523190810069209,0.5,0.2455903310052052,0.08378346278097704,0.2544537073289447
422,0.42725380064071306,0.8011941948986563,0.3739403942579432,0.22001021250579078,0.7155888750559881,0.23952451758116455,0.8239379218345548,0.5,0.4460862327719519,0.2579860281756293,0.5954351847992952
423,0.0829721291643064,0.5185492806725167,0.4355771515082104,4.305661340554473,0.1811435819623084,0.40694754274164757,0.7974497165798784,0.5,0.15376413926630159,0.7934991560465495,0.1105515646422861
424,0.6270230173382573,0.8375157437372609,0.2104927263990036,0.24322957132085068,0.7041347993185526,0.2542307363730081,0.947570351024881,0.5,0.12421665531112977,0.9944833354815362,0.20607147721862473
425,0.6771363215086718,0.8935314521142017,0.2163951306055299,0.05453082829807303,0.915090106599524,0.2853567990384326,0.9093126131776575,0.5,0.10154698562191264,0.39867102484513817,0.4883013573423697
426,0.3931632562685968,0.7722383237631294,0.3790750674945326,2.0576441768158857,0.2085872404379283,0.12356325047104344,0.8413263587820594,0.5,0.16807065822105646,0.7303557643419128,0.005251141414982841
427,0.07218679315315858,0.5467519367739142,0.4745651436207556,4.459744827558934,0.3075883293727971,0.9426005765373031,0.9909082215288708,0.5,0.24479156200769606,0.6007224825104671,0.785319710129234
428,0.452480420047772,0.848855944248804,0.39637552420103195,0.1525204116609484,0.7029477428603111,0.10103307510731963,0.8538062902036416,0.5,0.5037322009110422,0.11570251674851229,0.3694358274588231
429,0.25623110471844807,0.7145915701461778,0.45836046542772974,0.809820468278458,0.7073570316924912,0.863800426354929,0.8683733727979642,0.5,0.1005310698155382,0.41421801105729794,0.7549464761943055
430,0.3421408831908821,0.8265523481663346,0.4844114649754525,2.228668034034621,0.3459109268557039,0.5679025161220308,0.9205797345336475,0.5,0.4357826956531703,0.14619271195636374,0.5459552200305778
431,0.3394899586095322,0.8129766641555509,0.4734867055460187,0.5484499815635289,0.7515237908874466,0.771206027038369,0.8733176303635695,0.5,0.14073714216965602,0.1842840629349357,0.506577123624802
432,0.07623314461707209,0.5374650743409761,0.4612319297239041,3.2533554558554494,0.30618121903801143,0.9042565412227543,0.8465009763649933,0.5,0.4820597474216426,0.5494302621234062,0.46249662772157096
433,0.31560306083531675,0.7858834978380889,0.4702804370027721,0.4769435315115579,0.7463511186327966,0.6727513115279768,0.8339448804852418,0.5,0.555933493584416,0.1798838961525865,0.5592098672794322
