theta_post,p_high_post,delta_v,Value_High,Value_Low,LH_Ratio,reward_contrast
0.30000000000000004,0.9,0.5706821437792766,0.8535918410104208,0.28290969723114434,1.0961278571122415,1.8
0.30000000000000004,0.925,0.5962915709478918,0.8789364524833305,0.28264488153543865,1.0919593795727807,1.85
0.30000000000000004,0.95,0.623245561379689,0.905121975775085,0.2818764143953959,1.0858889598670294,1.9
0.30000000000000004,0.975,0.6481528098568423,0.9298015683886677,0.28164875853182525,1.0841509364718407,1.95
0.30000000000000004,1.0,0.6753774674487577,0.9561983078970752,0.28082084044831734,1.0791481181129532,2.0
0.35000000000000003,0.5,-0.1374526030088275,0.2604981690461728,0.3979507720550003,1.8451371236409488,1.0
0.35000000000000003,0.5249999999999999,-0.07368550759572723,0.3040972887782258,0.377782796373953,1.6877482724213355,1.0499999999999998
0.35000000000000003,0.55,-0.007378220734438337,0.3508030733050363,0.35818129403947463,1.5330590155038852,1.1
0.35000000000000003,0.575,0.054584049355950424,0.39617280066782345,0.34158875131187305,1.4063611502721007,1.15
0.35000000000000003,0.6,0.12710072459962002,0.44876301974869015,0.32166229514907013,1.2783143519296163,1.2
0.35000000000000003,0.625,0.19332380726137904,0.4984462862548852,0.3051224789935061,1.1868816045527928,1.25
0.35000000000000003,0.6499999999999999,0.2564199924562522,0.5464008607339282,0.289980868277676,1.0861586152311093,1.2999999999999998
0.35000000000000003,0.675,0.3156305467316135,0.593233505510262,0.2776029587786484,1.0006189879506358,1.35
0.35000000000000003,0.7,0.3662345856935193,0.6346801135070134,0.268445527813494,0.951381295552701,1.4
0.35000000000000003,0.725,0.4001978389312607,0.6651820630269614,0.2649842240957006,0.9223714241329015,1.45
0.35000000000000003,0.75,0.4317165236526284,0.6942972167967153,0.26258069314408694,0.8974570000575236,1.5
0.35000000000000003,0.775,0.46415928102563864,0.7240211275295623,0.25986184650392363,0.8822327615511553,1.55
0.35000000000000003,0.8,0.49903250567596125,0.7550502774494433,0.256017771773482,0.8607307607875067,1.6
0.35000000000000003,0.825,0.5262059476271728,0.7812021499574751,0.2549962023303022,0.8546415993154666,1.65
0.35000000000000003,0.85,0.553695062406328,0.8076224097168859,0.253927347310558,0.8435433260694747,1.7
0.35000000000000003,0.875,0.5783109317729396,0.83209622158875,0.2537852898158105,0.8417061369520068,1.75
0.35000000000000003,0.9,0.6074303025772847,0.8596987470227868,0.25226844444550206,0.8310696449330546,1.8
