sample_id,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate
318,0.011360584499848655,0.4340921572414519,0.4227315727416032,0.9216501651893818,0.5497495037726042,0.9549128993949262,0.5184489912482357,0.5,0.9022985085114136,0.46512893759365626
319,0.18816172544350598,0.6817248787432926,0.4935631532997866,0.80521777992107,0.712620562874934,0.8889785889912436,0.7349409690669431,0.5,0.14927901478229366,0.11631503439157265
320,-0.11085276157701482,0.37870601804414683,0.4895587796211617,41.952845238095236,0.030266990402631255,0.5464939351856851,0.6223687760009874,0.5,0.6420918222553613,0.644791839165074
321,0.4705213659498207,0.7826382078262609,0.3121168418764403,0.5598731306831148,0.6303707684120768,0.450009988006582,0.9867760169131922,0.5,0.680432882297317,0.8008238584385978
322,0.6795137842776617,0.7752589047586957,0.09574512048103397,0.03412635715909974,0.9754690228371672,0.6695969635228632,0.7770699916772308,0.5,0.06508883842426616,0.025274018821914823
323,0.3055869188015784,0.7800609849871909,0.4744740661856125,1.0362046304869341,0.6052141197399542,0.7423584010849554,0.9085072358241348,0.5,0.4169185770398124,0.22688752875757134
324,0.9051032276117109,0.9808016061845739,0.0756983785728629,0.009653437991091595,0.9719018990947975,0.15120479677749454,0.9880500374894372,0.5,0.29292149667662004,0.8385210915831073
325,0.09227296373360876,0.44953039415633045,0.35725743042272173,0.9534048108670348,0.5556305139974158,0.8343526989904108,0.6944244967989001,0.5,0.4778883991773828,0.9745791361013785
326,0.3906461243051654,0.8753545125557226,0.4847083882505571,0.9790591808823409,0.6115721109203326,0.7168125312783913,0.9422044755892371,0.5,0.6382318786599218,0.11435033749164092
327,0.3104290107972159,0.673314137172325,0.3628851263751091,0.6559901794381824,0.6071194677901469,0.4978452016436997,0.8271663940739096,0.5,0.9492975269285092,0.586844989956727
328,0.5353496132331562,0.7405294936034597,0.20517988037030346,0.13105474652161248,0.7135990309336628,0.06778083552683134,0.7515916909847269,0.5,0.589839414608756,0.42087380419878284
329,0.01334959584840747,0.3792499058997771,0.36590031005136964,1.3965593686747408,0.42025360982828364,0.32096736803977577,0.5334458170840042,0.5,0.8287210834275037,0.7596202758947744
330,0.23697989616965934,0.6140270424306935,0.37704714626103414,0.3521652654827518,0.7880833670484014,0.7602493771002969,0.7403779195421396,0.5,0.7873557645121562,0.7490997486246364
331,0.5090016490548098,0.9299339678535752,0.4209323187987654,2.8911673350184777,0.19475216202436596,0.11922322803863328,0.9851390313641467,0.5,0.523816031383681,0.4661545770806311
332,0.27219690076993924,0.7356407285734955,0.4634438278035562,3.3223830064783835,0.26212160729871237,0.5861583000781747,0.9984665015704106,0.5,0.5161212607616432,0.37609315178825753
333,0.3433322499543416,0.8186152827611725,0.475283032806831,1.9159044888790007,0.3355017678910689,0.4615817901817165,0.8900570362463402,0.5,0.4084100239529155,0.14395737694774868
334,0.5018403860757505,0.61489515725118,0.1130547711754295,0.09243346077049465,0.8045652154173415,0.10291724739075059,0.6434026360877598,0.5,0.9988947363969694,0.9655340019299824
335,0.41017988896023916,0.7207563137223997,0.3105764247621606,0.17038405643894117,0.8733780852176001,0.5820923640527966,0.8193074048227431,0.5,0.3037252063921817,0.9457397720132369
336,0.19883032775708362,0.6599676265309454,0.4611372987738617,0.2586385858187793,0.8146427122293634,0.5588513444340268,0.6789747514306853,0.5,0.6563675217118298,0.13165996058843632
337,0.27544828347751477,0.5921007226031676,0.31665243912565294,0.1539351895828663,0.8073228577475811,0.2964174052560621,0.6152079240722808,0.5,0.4095347237688164,0.3552695261162512
338,-0.0894557702442891,0.3969813668072014,0.4864371370514905,20.315247363747364,0.05796067429093599,0.5459351903147965,0.5781100764869973,0.5,0.8988572279144844,0.49065622056337843
339,0.21926006429154227,0.6438088793364992,0.4245488150449569,5.465198351791657,0.2510591495845016,0.07550109362620261,0.760190174043635,0.5,0.31337377373333897,0.385685421305502
340,-0.014602907526993966,0.4089030492809481,0.4235059568079421,3.345238823492879,0.3250977772948419,0.15001320465235302,0.5839375970551212,0.5,0.2828118918427428,0.505937562909657
341,0.18270689962828265,0.5612877716029069,0.37858087197462426,0.6980385805981913,0.6624771281506243,0.9946030734123255,0.8468092657596868,0.5,0.9255913277697803,0.976413182491359
342,0.07923733747802747,0.5556997035711879,0.4764623660931605,1.2509905878552678,0.49139781683778194,0.6195396786653908,0.6030275392928581,0.5,0.8768413538151558,0.13796097778239802
343,0.043057732597837274,0.41719159940972556,0.37413386681188826,1.4258250827366656,0.4097240612668177,0.3486743452940756,0.6033836794591858,0.5,0.5187098614721625,0.7574295262915185
344,0.35590378315523485,0.8100941351939097,0.45419035203867475,0.42220446289179503,0.7890187447495591,0.7903233382148012,0.9206084268761539,0.5,0.7346324388417698,0.387947149143153
345,0.07815511656378453,0.45821978069788855,0.380064664134104,1.2876552392714946,0.4562366962593102,0.6251534813836261,0.6658034903060759,0.5,0.7806737752401057,0.7725850090860271
346,-0.05568976633084686,0.41489124543994843,0.47058101177079525,11.726923076923077,0.057722715026966576,0.8951744012515257,0.54513752385119,0.5,0.3433818218452601,0.7504765877528694
347,0.20324044327548366,0.4330503018562676,0.22980985858078395,0.3328474952229066,0.6881523556360859,0.14159007429055293,0.5141456401646709,0.5,0.6081591938038539,0.9887169586531827
348,0.13547974888987482,0.5945688969943806,0.4590891481045058,5.545818530512652,0.16197200981870785,0.9171015033608115,0.9194222260081355,0.5,0.6981583103262045,0.6521669601578551
349,0.18001684439995017,0.6711819532493136,0.4911651088493635,0.7951547807855002,0.5231576494841041,0.41733974335702473,0.6774502385101513,0.5,0.5731252010730974,0.026079886252526552
350,-0.017164742458834665,0.40807407817424945,0.42523882063308405,2.264246215474842,0.3898125302787171,0.23708737007361358,0.5952574967466735,0.5,0.076938183324189,0.5082862852133196
351,0.05229711977427953,0.3935948745088497,0.3412977547345702,0.957872825493722,0.5112457322580636,0.43186255984196353,0.5560424633156635,0.5,0.3109054661410472,0.8781599554210727
352,0.3417377762981627,0.6510885638552283,0.3093507875570656,0.4559160305859976,0.7003476370251887,0.5380500686255782,0.8456938102803486,0.5,0.5296823564293406,0.9272824158787658
353,0.8268891389544504,0.8648394200356166,0.03795028108116627,0.0037610378187513684,0.9960160296841268,0.4617677026887238,0.8656771750753065,0.5,0.21500292839386015,0.25473128038733617
354,0.09576748395842756,0.507670341047242,0.4119028570888144,0.4835524200965363,0.7557641622810612,0.9980059801838382,0.644277605920919,0.5,0.6598174473143419,0.7162932760499294
355,0.06427870550848666,0.45246924317747717,0.3881905376689905,0.16805588114067274,0.8966903801456091,0.9081732023911512,0.5021228741513825,0.5,0.8288787359479312,0.8038462971829005
356,0.9646924210251134,0.9669490120761293,0.0022565910510157707,6.060606060606062e-05,0.999827294286027,0.19230377271370414,0.9670276200926813,0.5,0.7521970170052569,0.872207456815252
357,0.04276632184612235,0.49309223535492,0.4503259135087977,0.7666976752018164,0.6327367858917166,0.9581363153567951,0.560937583327699,0.5,0.833929076298196,0.32911211368106585
358,0.5283430105915152,0.8320099516285167,0.3036669410370015,1.0818827035964156,0.36111277807647413,0.08510278022237272,0.8802337838330121,0.5,0.37217521004757637,0.6938227865713454
359,0.08280387290272603,0.44818192177845295,0.36537804887572695,0.9564790338035184,0.5475112178967936,0.7088841430476824,0.6512323143860199,0.5,0.34028209977027324,0.8417085078668354
360,0.1733110717616314,0.5957334414404087,0.42242236967877733,1.154340720887887,0.5593145828972449,0.7181765771701469,0.8775542403968746,0.5,0.1418854341333361,0.6495412851867384
361,0.37798715038114183,0.8725113692193538,0.494524218838212,0.7567366049996542,0.6783131348760476,0.7439096150395385,0.8935716775786425,0.5,0.4018759026205483,0.04255094704328155
362,-0.35473166185755606,0.14351759589134727,0.49824925774890333,91.83770634920634,0.023703005288819856,0.12423803316868409,0.6321083117515298,0.5,0.5942490324915937,0.4018802882820408
363,0.16493652770048692,0.49771597638225157,0.3327794486817647,1.2333972435598122,0.41643656673654916,0.09849690323434701,0.6236752640666308,0.5,0.4582014448764462,0.719690947229477
364,0.04037529006068184,0.41409178369707406,0.37371649363639226,0.7169765656572957,0.579575758624555,0.4338114354738576,0.5049801990362837,0.5,0.33837524171458977,0.5450092699833633
365,0.23039819332918973,0.6109429946775957,0.38054480134840596,0.3603949754915552,0.8081098355658372,0.7665680297932679,0.7936619584257337,0.5,0.23961421079047418,0.9773203282824635
366,0.13519792745482553,0.6183195510843758,0.48312162362955025,9.731667837025675,0.10292480750140254,0.28399317066906626,0.7247830635506601,0.5,0.7399541984630886,0.26058733834546133
367,0.6049772335548222,0.7196957598622399,0.11471852630741772,0.05221216558714501,0.8525058463801574,0.10020967130873504,0.7337544734567518,0.5,0.451964245801182,0.686070009842654
368,0.36839045520997493,0.7584649733367594,0.3900745181267845,0.15705857385266483,0.8731434468735227,0.5367316939131946,0.7958188251219176,0.5,0.7964403095665664,0.3548852025871114
369,0.22176038993854325,0.6732463936946556,0.45148600375611225,1.124486686826757,0.5906211108949166,0.856533946407981,0.9077512283842312,0.5,0.5757271769354083,0.47864563626469314
370,0.43986507366397226,0.8959452565492292,0.4560801828852569,0.46897042589754656,0.4835063089805517,0.06284015336291415,0.8986048247030932,0.5,0.4753508770249135,0.06205194559898386
371,0.43116638534139345,0.8927314638959627,0.4615650785545693,1.8158870326774035,0.26478169281713326,0.16827020022520578,0.9151255932148434,0.5,0.4289774965340334,0.15483052110156714
372,0.09113163758074334,0.5736053696144329,0.48247373203368954,18.26916023518965,0.06377239605013252,0.4912583699555594,0.8912552010589219,0.5,0.7456305190208709,0.6090345184796194
373,0.5707162690030142,0.8499965344574172,0.27928026545440304,0.5251777799480907,0.5560363479138177,0.2482488801784022,0.9937717787238886,0.5,0.6325367704420479,0.7777846054157835
374,0.024848924322037662,0.4389038513189162,0.4140549269968785,0.7376908673558601,0.60299758508888,0.8180564090286543,0.5217610684474401,0.5,0.5670712327532844,0.4520232029332961
375,0.4264198893482227,0.7501328321536957,0.32371294280547297,0.2448545706812161,0.7654310121817026,0.3853288488593086,0.8098111568167992,0.5,0.4458260998699426,0.4778785690235321
376,-0.35122651288452206,0.14358226670013013,0.4948087795846522,49.36264285714286,0.021437007813482234,0.6457413543691246,0.8106547456861465,0.5,0.07263411405374565,0.34427647349068835
377,0.3124126056377705,0.666589925186737,0.3541773195489665,0.27401831560387774,0.8204555184373381,0.6109267491263641,0.7833602886646012,0.5,0.1375447815102101,0.7453217551545949
378,0.38961885474489855,0.8605450608158061,0.4709262060709074,1.2326699651217232,0.5311377909167719,0.6636720118630599,0.9813859114907227,0.5,0.6172356006035411,0.19719677261896063
379,0.3434172487514118,0.758541051778537,0.4151238030271253,2.482096478519502,0.25877551987047664,0.3509609481159174,0.9617806769403329,0.5,0.3261135075243803,0.5782009470280456
380,-0.2004722830498859,0.2735988346627517,0.4740711177126376,42.55544492905591,0.13410001116492187,0.02811316695080246,0.7021898525620864,0.5,0.5273810863239693,0.6157446289693235
381,0.06003560047028574,0.5111206188148392,0.4510850183445534,15.28145689288959,0.10936020881686648,0.17963250887268956,0.9472842875855311,0.5,0.5065683039943542,0.998966020387681
382,0.2130467850860993,0.5107534659490722,0.29770668086297297,0.4190223815588333,0.6072074212737856,0.21433260774369345,0.5481956023898085,0.5,0.1455979063692936,0.4851275211014261
383,-0.017979688642875503,0.47743014095969666,0.4954098296025721,27.10074603174603,0.03320076224408752,0.7508340008218308,0.6886435508474713,0.5,0.3222533380789454,0.29361534171440984
384,0.15544299933302064,0.5440070250698567,0.388564025736836,5.243209846758006,0.2649320577285964,0.012266171611185483,0.6507323672810047,0.5,0.6672920358520554,0.5488851847505702
385,0.12272740033830853,0.5528799428282346,0.43015254248992607,1.3694317874209996,0.4096689718884493,0.42480404197804833,0.6559718555645724,0.5,0.5032178190331557,0.34817744101446857
386,0.04351555314225751,0.5350293386755245,0.491513785533267,20.456676684426682,0.054638667669598906,0.5496477864374042,0.8160377795696541,0.5,0.25181588870432003,0.3226655896427354
387,-0.2936810655674429,0.2009880705311457,0.4946691360985886,72.17166666666667,0.012205930880086147,0.6520955320047589,0.9569456849870348,0.5,0.1590930485965597,0.7210754406835396
388,0.48816578067629113,0.7667218047642387,0.27855602408794755,0.2341785848601015,0.7452784865087592,0.30938093794624133,0.835646706737711,0.5,0.5290508446312214,0.5774614798704726
389,0.6149036961703385,0.683099743575611,0.0681960474052726,0.0398954477021078,0.822883832406754,0.011341702977761825,0.6843627874288201,0.5,0.8693508633419316,0.7625076657645625
390,0.07407813730127917,0.5029124922005008,0.4288343548992216,3.550333895608181,0.225622324249791,0.4303757562316587,0.7756759678248831,0.5,0.7994735696463451,0.6916735147994644
391,0.09744357578420934,0.5412422512985428,0.4437986755143334,0.6017274071991393,0.6809038576660718,0.6316875984910488,0.6066184201290723,0.5,0.11563691392802833,0.2775724044410086
392,0.13640863765004616,0.5207421084486803,0.38433347079863417,2.0389047446435544,0.32567368112903405,0.37363444176993266,0.7867695626693275,0.5,0.5203539905673341,0.8252715663828046
393,-0.03430173852025474,0.4116350334641269,0.4459367719843816,2.1930864285368985,0.30932933874921065,0.7764269467879256,0.5049749965896149,0.5,0.9179442475911608,0.41209707047260924
394,0.4002269306966409,0.8003941581010532,0.40016722740441224,0.07629541213952074,0.9139309717670868,0.40094577536269393,0.8107306090685338,0.5,0.6987522102059384,0.18473137399144124
395,0.2631722270467056,0.589738993209584,0.3265667661628784,1.034468207226683,0.4511405240413531,0.2740162596764275,0.7955796433302483,0.5,0.7911085338882231,0.8695651141660613
396,0.18841257446249476,0.5907189670886343,0.40230639262613943,1.5320718201530623,0.44907254019668974,0.7210195134254361,0.9541587866484842,0.5,0.4759934011464745,0.8068900810547781
397,0.02611545259517552,0.4341612170535153,0.40804576445833973,1.4487440037310306,0.4343029557026835,0.8302978324918306,0.5994980332270526,0.5,0.6771309698710748,0.6362846042514863
398,0.48235609847813554,0.862664934901311,0.3803088364231756,0.9395562714627642,0.3914206704797444,0.19761533089779648,0.9349711931748614,0.5,0.6762897754552759,0.390299967742325
399,0.2921486133728187,0.619675767544978,0.3275271541721593,0.31579120479324135,0.7893450337724569,0.5880803233007295,0.7672435322763781,0.5,0.21462254159262106,0.9115999499885097
400,0.7439658025887702,0.8111898401742466,0.06722403758547627,0.0022529566653277993,0.9988646279933147,0.9818679547628395,0.8125115815375754,0.5,0.6516948772535928,0.6105724785471944
401,0.20940788770567065,0.571654790736718,0.3622469030310473,1.4820533132289229,0.4056228582931639,0.48017252880018846,0.881368950715512,0.5,0.7544421623298729,0.9128287306499884
402,-0.08280638877764657,0.3752318529446894,0.458038241722336,7.905433383480985,0.10229801815064832,0.8187216411412058,0.5829096995287755,0.5,0.6744208361768481,0.8409006336464255
403,0.2665286878815928,0.6985931949995277,0.43206450711793487,2.533131554634546,0.2931380802242972,0.5137351301685663,0.9937250899783916,0.5,0.2842568136036898,0.5598057142410765
404,0.338420902981711,0.7890726667941288,0.4506517638124178,0.4335923284613785,0.5728608595316034,0.23039894198375555,0.7988494850923463,0.5,0.45073411289833787,0.08416683158338034
405,0.09135777995878729,0.5406382128533449,0.4492804328945576,0.6417237967636659,0.5685962707858769,0.3234249825140235,0.5691411028414349,0.5,0.9583905155525808,0.13776034673503768
406,0.1327531323743502,0.5987246676718215,0.4659715352974714,1.247722437367771,0.48323562093541494,0.5776106645832504,0.6707467740192568,0.5,0.2698914928578352,0.18938680497795468
407,0.360239209462735,0.8329090966011913,0.47266988713845615,1.2542118211445747,0.46193353892779354,0.5280350364486603,0.8991119324414694,0.5,0.2931459770671959,0.13684815302135678
408,-0.03375006980211891,0.43040192856718357,0.46415199836930243,4.212535676157039,0.18020570122211554,0.8063293036721233,0.536243433234471,0.5,0.6886606849795419,0.40067988136403376
409,0.29254720479518215,0.658897724779558,0.36635051998437584,0.8254808659611287,0.6123928524298932,0.6376210382158902,0.9968546792550843,0.5,0.10922453826152323,0.9350490256877512
410,0.012458145194612375,0.49746312222298245,0.48500497702837003,0.8470746051856816,0.5037705725375593,0.279141724164229,0.508776466812878,0.5,0.7836208411178891,0.04332451467105558
411,0.22584044257980201,0.7179134834447348,0.49207304086493286,14.941698926073926,0.08033914377270257,0.61320107520856,0.9315534039796075,0.5,0.648652367120736,0.2494491573091978
412,-0.22488416135534878,0.11545439978944835,0.34033856114479716,4.4575627576044585,0.3100479576749948,0.19770950985886038,0.5358497823552376,0.5,0.01585302375331954,0.9666230511310147
413,0.04441879733875363,0.45741038214178653,0.41299158480303283,1.7309668192477212,0.4284123203805763,0.8011455428999935,0.7618555949898884,0.5,0.11460540794354068,0.7663154445836659
414,0.13252031955533256,0.49054465439410705,0.3580243348387745,1.0564905008850545,0.47944397620064394,0.4137858380278201,0.6628933341956164,0.5,0.6086619316770557,0.7438872833039113
415,0.011048347368369339,0.4374838021547163,0.4264354547863469,4.236831846278054,0.20350767940734604,0.4391715683185392,0.7354660897238858,0.5,0.36207869085355937,0.8546894227133622
416,0.026220956141364233,0.503947520933041,0.47772656479167674,1.6064365321538077,0.418680153414687,0.9102712331136712,0.5494465279344228,0.5,0.7600178054744534,0.16627818099168568
417,0.1688405797343893,0.531216953701706,0.36237637396731676,0.4599756430407028,0.6926659515573765,0.5094542654866399,0.6277511662175926,0.5,0.1641328916261553,0.5760626518344353
418,-0.09489308975071967,0.395526205618363,0.4904192953690827,9.282074326714975,0.201021478785674,0.1885704074548027,0.5810084364723525,0.5,0.18966528010137051,0.17678242958372947
419,0.02873266137486491,0.4668682441919003,0.43813558281703535,3.9892369607672045,0.21167826433627657,0.8925323661410424,0.742786215535731,0.5,0.6267675350887124,0.7345398876514346
420,0.5228983941690802,0.833220646131385,0.3103222519623049,1.0234490369789717,0.3190174070550731,0.0007242898188717373,0.8346465127719226,0.5,0.7459218777956489,0.635648699742581
421,-0.03505777012854258,0.401895500783651,0.4369532709121936,2.091050954293529,0.3351913886394253,0.5895430122808359,0.5190145531862906,0.5,0.9468713661996981,0.45672557729721064
422,0.10120067479893055,0.5850028324827896,0.48380215768385915,3.0625397355723525,0.3323586851826944,0.7977471928356896,0.7104043742449104,0.5,0.5776939531986929,0.19106456910848246
423,0.2518254874735621,0.7389742352815445,0.4871487478079823,8.130136078941774,0.1295886754640646,0.5796267955542027,0.9313689335542588,0.5,0.44104289888555503,0.2348212193355168
424,0.5348988497053715,0.7515514908519403,0.2166526411465688,0.036113801876379956,0.9537059130398389,0.35719028531563446,0.7751401797000677,0.5,0.8420435441584273,0.8627656036497828
425,0.2883737024237093,0.6972662935517178,0.40889259112800846,0.1966021176627496,0.8556706845452244,0.5777404424513166,0.7361189308830458,0.5,0.519109170296174,0.3415194131554735
426,0.055734620736821415,0.5021786650075897,0.4464440442707683,6.63691254521977,0.1390997386609636,0.6811603367809874,0.9567861685636387,0.5,0.8236183867997441,0.9500178017108544
427,0.17186772115023816,0.5496534225243661,0.3777857013741279,1.989173790204881,0.3291232650550404,0.36479956380239176,0.84950523383924,0.5,0.9261342120923111,0.8865015724872551
428,-0.24921265370156814,0.24967950118921084,0.498892154890779,85.6112619047619,0.013158249880293349,0.3622719764429445,0.7671117592004999,0.5,0.45168704591313236,0.23523979241939508
429,0.4725804245628281,0.838509642633922,0.36592921807109385,0.08605283437147696,0.7751861796780163,0.07163823156602489,0.8393848430114245,0.5,0.2102577100914197,0.03984983417720411
430,0.25137292062418826,0.6143644965597506,0.36299157593556236,2.3125281488079414,0.2607603049691871,0.09030863580285231,0.8179568733361171,0.5,0.9737254452563122,0.9109890616245471
431,0.03754617491927779,0.4599365715329541,0.42239039661367633,3.710774049574669,0.22610467008892232,0.7587100034729495,0.8672314964960555,0.5,0.1609478735722738,0.9364476686178019
432,0.6305875142628782,0.7965781754696662,0.16599066120678801,0.028476673439180873,0.9751567110083914,0.559264545771656,0.8122583312706171,0.5,0.16932280714278747,0.7048558153226974
433,0.029435294969637586,0.518446311664627,0.4890110166949893,1.5105950970470337,0.45603616064297403,0.6673159978629815,0.5495395771541131,0.5,0.44898236215217435,0.07994800942337088
434,0.17686527587617729,0.6688945435258515,0.4920292676496743,2.1408236463667722,0.5155195310431648,0.94803229750038,0.8784985824639489,0.5,0.40410388033124056,0.22753719255179672
435,0.1279081003450182,0.6196040163460849,0.49169591600106666,5.276990441616077,0.16729540910732366,0.43385536575473693,0.6635029216377841,0.5,0.2530399495679311,0.08794469718475417
436,0.5968189161210196,0.8243633885153535,0.227544472394334,0.6980045960979854,0.45301837923854793,0.08344472209037279,0.8767231018649175,0.5,0.23850064887807998,0.9227385726824144
437,0.23807117847619982,0.6037868205365403,0.3657156420603406,1.0344778034899094,0.44975552656514317,0.26324287488787224,0.7675112757944571,0.5,0.9701575376522026,0.5873189782993399
438,-0.3673173710703984,0.13190765652789838,0.49922502759829684,95.81111904761906,0.014401458659576205,0.12498608847363801,0.9959208831627917,0.5,0.3830748184055176,0.25665833237488966
439,0.2759618616788958,0.7740424386503788,0.498080576971483,2.8482198758224984,0.33675055221746963,0.6718995193765097,0.7912930454099358,0.5,0.4793570856857263,0.01974834633934941
440,0.46929521439702143,0.8896079574341957,0.4203127430371743,0.33410376629808636,0.7951074511039398,0.6343376652269893,0.9848612331137148,0.5,0.21438364434193846,0.38693269966171195
441,-0.3212161210480171,0.17666440188726015,0.4978805229352773,81.6262619047619,0.026288558286316155,0.20340433212617814,0.8293211858269203,0.5,0.25067891473131076,0.363762854705705
442,0.19010425841800654,0.6895920513909233,0.49948779297291673,2.3532003532085914,0.5306694386172508,0.9651513035579075,0.7328204651234744,0.5,0.9005821629130641,0.04034958177453485
443,0.2734380612643935,0.7240151991223895,0.45057713785799597,2.449330673025766,0.317908297337295,0.5796933931531489,0.9779854259622952,0.5,0.9512032225011592,0.4311775499447035
444,0.128371648249374,0.44368784803623446,0.31531619978686043,0.34435809053252386,0.7678460840270254,0.602200425434219,0.5550373626376042,0.5,0.26603384212218906,0.9482939060698299
445,0.2808322413795895,0.6486328449332552,0.3678006035536658,0.8605984059296095,0.4669530328336611,0.2991488042095304,0.7446759113973129,0.5,0.49839783533474247,0.469847520896548
446,0.01967679209905509,0.4462247606628513,0.42654796856379623,1.6532091531404625,0.4081984216743425,0.8556849334212114,0.622824436747374,0.5,0.24893269576014665,0.551482855249085
447,0.22036258777590523,0.5958301241746802,0.37546753639877495,0.5101001806430523,0.4492197080179521,0.004337901605305672,0.5972781674525693,0.5,0.8253294150599003,0.20638968117576784
448,0.3896812086246783,0.8575019973410386,0.46782078871636035,0.23317826125052937,0.8714619651261497,0.765107603279276,0.9014053623663429,0.5,0.6155558859759165,0.2386311378239766
449,0.027074753019762386,0.5129770125799702,0.4859022595602078,9.304793747918747,0.09494859544693068,0.8654721907997726,0.8139491439375433,0.5,0.17677620179311893,0.41661041789822695
450,0.17682734115005572,0.48533610883120304,0.3085087676811473,0.23422257901000956,0.7041912477644181,0.20962052132250353,0.5015806607051325,0.5,0.11061564487187003,0.2987484255024828
451,0.4051045370087075,0.7804679847687633,0.3753634477600558,0.20759823881273257,0.8530517035290526,0.5935645460932851,0.8434069171086631,0.5,0.1349088352859189,0.44298013672620007
452,0.1739012669470978,0.5729208854317553,0.3990196184846575,2.4013547783581393,0.3611327197970102,0.18025060004923255,0.7951787653067548,0.5,0.06740705626130683,0.5463645760609632
453,0.7094585688941091,0.8237225952161706,0.1142640263220617,0.031898307366858406,0.8877840361647579,0.08487358625014374,0.8304853833508468,0.5,0.1828872006492437,0.46861467163282255
454,0.27437189649040306,0.6529595096138107,0.37858761312340766,0.3808191214542988,0.7642402014302765,0.6095841873760166,0.6922651391342245,0.5,0.057373264937562785,0.1588398463357259
455,0.8490442706041375,0.9912289642426344,0.14218469363849695,0.08250698284536488,0.7559371866278528,0.0332621372914047,0.9980456901417306,0.5,0.19225875727525443,0.5016951750613936
456,0.13020966873603526,0.5891292195892827,0.4589195508532474,1.5084242678959485,0.47908554979896256,0.7988736829705795,0.7371363517083904,0.5,0.7963142524910792,0.34623004742124064
457,0.20811092678586882,0.5332440001965044,0.3251330734106356,1.1090918155716418,0.41260848893488467,0.18238923700085785,0.7105998004560091,0.5,0.9863055649332119,0.9000546807340198
458,0.13019142432673103,0.6057119565902481,0.4755205322635171,2.3951928168640366,0.4130490279757264,0.8806532867301141,0.8179497794944783,0.5,0.4864704269363491,0.3125752343977597
459,-0.014603834086649253,0.46114966394924917,0.4757534980358985,6.317065558938798,0.14775695050316184,0.42497314094476046,0.5922156457416637,0.5,0.7920032538736795,0.32406456576402887
460,0.11692810460137486,0.43144288682844917,0.31451478222707435,0.5999855230472033,0.6021597833359372,0.30137422608006537,0.5409045738808875,0.5,0.6947635194167323,0.7499084953720985
461,0.1499948127070853,0.6090740867693921,0.4590792740623068,3.3637212894692894,0.2513187015478119,0.5796978189056758,0.8071056436219636,0.5,0.6641765794497334,0.39782498483525053
462,0.11859464830557112,0.5319686959466561,0.413374047641085,1.0530489221486872,0.547191943341296,0.7187920424427873,0.7186531190000052,0.5,0.38601659056309323,0.5668520955566283
463,0.16748617266687044,0.49279327383697263,0.3253071011701022,1.2445495427533848,0.37534745945695414,0.1320231822315845,0.6454665574238823,0.5,0.7868321509120582,0.9350712972485934
464,0.30262736080953384,0.7164250185834041,0.41379765777387034,0.9887210099609586,0.5730562502954384,0.6973284252599165,0.9836835389477374,0.5,0.5155957961382084,0.6142097655627796
465,0.11901090450597909,0.5266991461889521,0.40768824168297313,1.405492365187326,0.47868500340634645,0.7104548025607522,0.805886140706719,0.5,0.22547545795552015,0.7186435779893928
466,0.4970591867310211,0.5350174216973353,0.03795823496631423,0.009071909193864011,0.9308566919883259,0.02901898124984148,0.535273301654906,0.5,0.09712683681215917,0.13153048089803454
467,0.10825903503202645,0.5133382218095583,0.40507918677753185,2.282435734892151,0.3001014039667259,0.3378653623671012,0.7430312504717055,0.5,0.8121578302696649,0.6706066151829846
468,0.5130204789238804,0.7680453891682377,0.2550249102443574,0.06685756758256002,0.9060417715250736,0.31138328377522473,0.7897362780203486,0.5,0.2570265280798255,0.463601984850078
469,0.04468366302303067,0.5285983506140612,0.4839146875910306,7.987300073292721,0.13999276536366245,0.9149498000760814,0.8483684107801326,0.5,0.29773534742439334,0.4017782707962755
470,0.4012602857936437,0.893368329175534,0.4921080433818904,0.21196582492392607,0.8953421523921854,0.8729919985807089,0.9152537644643575,0.5,0.7944453053961086,0.11618515093337445
471,0.13818142024983393,0.5955040047089633,0.45732258445912927,5.52884805631432,0.17000597755715796,0.929372015669232,0.9874386910253314,0.5,0.6485850747733325,0.7015586917877571
472,0.5463522570279771,0.8361263270638654,0.28977407003588834,0.6831912537147254,0.4188120688440561,0.08191147784733488,0.8807838738411635,0.5,0.6627234376095112,0.601940047093798
473,0.6041452507584617,0.8305865925301598,0.22644134177169803,0.1924618201696443,0.6243731696724818,0.019324183076316115,0.8340629594958233,0.5,0.46331163556635413,0.392011808319393
474,0.396005258669016,0.745187583724865,0.3491823250558491,0.10580448901731457,0.9223379055084628,0.645093827306482,0.8028888177884412,0.5,0.698717394635279,0.7670239083918339
475,-0.16400614072961328,0.3281297327582556,0.4921358734878688,62.061591269841266,0.016647899678064793,0.6413262271238673,0.7003008211852,0.5,0.4677875682278685,0.8837989798318542
476,0.44508825995251156,0.9089640210783276,0.46387576112581624,6.648098138067837,0.16787436598983352,0.02635795647757644,0.9394409356579286,0.5,0.6351804361833641,0.20918439475206996
477,0.28037404006658856,0.55854203929919,0.2781679992326015,0.3275156372867825,0.7224802221827579,0.3864446832921866,0.6591449970162502,0.5,0.47617749534912923,0.8007425123335632
478,0.2855647400273275,0.7210997142873119,0.43553497425998433,0.4676784084167519,0.6866033019642697,0.5019306898491301,0.7705567856987542,0.5,0.19578637102033558,0.21488257768719765
