sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate
26,8,0.4673790779293818,0.523253015971545,0.055873938042163215,0.01473523115818287,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,9,0.47245120398060264,0.5235333826230407,0.05108217864243809,0.014144594799108633,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,10,0.4607609240458513,0.5216719764377374,0.060911052391886135,0.015489428857298246,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,11,0.470822357227247,0.5232175420580955,0.05239518483084843,0.014460362368857838,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,12,0.46691442843555647,0.523107432769941,0.056193004334384525,0.015353599248936818,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,13,0.45879149905569205,0.521769163415178,0.06297766435948592,0.0171864652828544,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,14,0.4695858268339711,0.5214310015201622,0.051845174686191126,0.013014390838299838,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,15,0.47178046246803446,0.5226877830579254,0.05090732058989095,0.013418433898823018,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,16,0.4605279786597565,0.522568801609346,0.062040822949589576,0.01662202761271413,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,17,0.4579201942632415,0.5223853483818309,0.06446515411858945,0.016863818234835987,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,18,0.4690597814371914,0.5231857691885796,0.05412598775138819,0.014963179479893922,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
26,19,0.4591652143436227,0.52328943607599,0.06412422173236733,0.01686720748741135,0.926541415360381,0.05899723480765795,0.525073731653495,0.5,0.12208044152906072,0.5311501483237562
27,0,0.7242448631084184,0.9892520998853201,0.26500723677690174,0.04032918170013561,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,1,0.73821300614304,0.9921303167943505,0.2539173106513105,0.037879679433784175,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,2,0.7334197827006956,0.9897099539481009,0.2562901712474052,0.039082745939543515,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,3,0.742270838171837,0.9913033159868128,0.24903247781497573,0.037785177376644316,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,4,0.738736828133705,0.9903173512448983,0.25158052311119333,0.03813603985629715,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,5,0.7444926259783581,0.9905430988494226,0.2460504728710645,0.03776660403676343,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,6,0.7291673914754148,0.9889380394823633,0.2597706480069485,0.03957786426407117,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,7,0.7713171761618683,0.9903529648857778,0.2190357887239095,0.03301857965541384,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,8,0.7520825047198817,0.9921563847328296,0.24007388001294797,0.036589042738517034,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,9,0.7443941907482874,0.991515266424063,0.24712107567577557,0.03738515576558727,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,10,0.7301111624818293,0.990628986823661,0.2605178243418316,0.039584682123180726,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,11,0.7386317664866496,0.988194366136952,0.24956259965030234,0.03742757163446927,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,12,0.7383587065226922,0.9893087625986248,0.2509500560759326,0.038440833428673396,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,13,0.7280139192256483,0.9896891194651782,0.2616752002395299,0.03830776268149223,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,14,0.7101204378732411,0.988299500990195,0.27817906311695395,0.04301392536760394,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,15,0.7267971413244858,0.9903195545624665,0.2635224132379806,0.04005733746152211,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,16,0.7217871053696634,0.9881614812589623,0.26637437588929885,0.04137247571024889,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,17,0.7344771187545902,0.9916074356304574,0.25713031687586724,0.04075189022031855,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,18,0.7166790402386323,0.9907109838496072,0.274031943610975,0.04249083927193285,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
27,19,0.7254053646114191,0.9895561463685921,0.26415078175717294,0.03875484674882265,0.9131380419328305,0.18246727027158915,0.9957493551966521,0.5,0.3229556341470833,0.191315705661408
28,0,0.0019210926519283023,0.3948661466747947,0.3929450540228664,1.0288705707890395,0.4968664343329384,0.31440532074782923,0.5151523292340905,0.5,0.5890203488734043,0.6340383820561487
